

1	SIEBENTES	siebentes	ADJA	siebenter	acc|sg|neut|pos	NK	2
9	der	der	ART	d	nom|sg|masc	NK	10
10	Raubvogel	Raubvogel	NN	Raubvogel	nom|sg|masc	SB	12
11	droben	droben	ADV	droben	_	MO	12
12	haͤlt	hält	VVFIN	halten	sg|3|pres|ind	CJ	7
13	und	und	KON	und	_	CD	12
14	vertheilt	verteilt	VVFIN	verteilen	sg|3|pres|ind	CJ	13
15	in	in	APPR	in	_	MO	14
16	seinen	seinen	PPOSAT	sein	dat|pl|masc	NK	17
17	Faͤngen	Fängen	NN	Fängen	dat|pl|masc	NK	15
18	die	die	ART	d	acc|pl|fem	NK	19
19	aͤngstlichen	ängstlichen	ADJA	ängstlich	nom|pl|fem|pos	OA	7
20	oder	oder	KON	oder	_	CD	19
21	die	die	ART	d	acc|pl|fem	NK	23
22	heitern	heiteren	ADJA	heiteren	acc|pl|fem|pos	NK	23
23	Wochen	Wochen	NN	Woche	acc|pl|fem	CJ	20
24	deiner	deiner	PPOSAT	dein	gen|pl|*	NK	25
25	Lenette	Lenette	NN	Lenette	acc|sg|fem	AG	23
26	und	und	KON	und	_	CD	2
27	unsere	unsere	PPOSAT	unser	nom|sg|fem	NK	28
28	Fortuna	Fortuna	NN	Fortuna	nom|sg|fem	SB	29
29	hat	hat	VAFIN	haben	sg|3|pres|ind	CJ	26
30	sich	sich	PRF	er|es|sie	acc|sg|3	OA	35
31	in	in	APPR	in	_	MO	35
32	diese	diese	PDAT	dies	acc|sg|fem	NK	34
33	schwarze	schwarze	ADJA	schwarz	acc|sg|fem|pos	NK	34
34	Gestalt	Gestalt	NN	Gestalt	acc|sg|fem	NK	31
35	zusammengezogen	zusammengezogen	VVPP	zusammengezogen	_	OC	29
36	,	,	$,	,	_	--	35
37	und	und	KON	und	_	CD	29
38	nur	nur	ADV	nur	_	MO	40
39	die	die	ART	d	acc|pl|masc	NK	40
40	Fluͤgel	Flügel	NN	Flügel	acc|pl|masc	OA	44
41	und	und	KON	und	_	CD	40
42	die	die	ART	d	acc|sg|fem	NK	43
43	Kugel	Kugel	NN	Kugel	acc|sg|fem	CJ	41
44	behalten	behalten	VVINF	behalten	pl|3|pres|ind	CJ	37
45	.	.	SENT	.	_	--	44

1	-	-	$-	-	_	--	2
2	Als	Als	KOUS	als	_	CP	17
3	er	er	PPER	er	nom|sg|masc|3	SB	17
4	am	am	APPRART	am	dat|sg|masc	MO	17
5	Andreasmorgen	Andreasmorgen	NE	Andreasmorgen	dat|sg|masc	NK	4
6	in	in	APPR	in	_	MO	17
7	seinen	seinen	PPOSAT	sein	acc|sg|masc	NK	12
8	abgekuͤrzten	abgekürzten	ADJA	abgekürzten	dat|sg|fem|pos	NK	12
9	mit	mit	APPR	mit	_	MO	11
10	Galloschen	Galloschen	NN	Galloschen	dat|pl|masc	NK	9
11	besetzten	besetzten	ADJA	besetzt	dat|pl|masc|pos	NK	12
12	Stiefeln	Stiefeln	NN	Stiefeln	dat|pl|masc	NK	6
13	von	von	APPR	von	_	PG	12
14	Lenetten	Lenetten	NN	Lenetten	dat|pl|fem	NK	13
15	mit	mit	ADV	mit	_	MNR	14
16	Kuͤssen	Küssen	VVIMP	küssen	dat|pl|masc	NK	15
17	schied	schied	VVFIN	schied	sg|3|past|ind	--	0
18	;	;	SENT	;	_	--	17

1	sagte	sagte	VVFIN	sagen	sg|3|past|ind	--	0
2	sie	sie	PPER	Sie	nom|sg|fem|3	SB	1
3	:	:	SENT	:	_	--	2

1	"	"	$'	"	_	--	2
2	unser	unser	PPOSAT	unser	nom|sg|masc	NK	3
3	Herr	Herr	NN	Herr	nom|sg|masc	SB	5
4	Gott	Gott	NE	Gott	dat|sg|masc	NK	3
5	gebe	gebe	VVFIN	geben	sg|3|pres|subj	--	0
6	Dir	Dir	PPER	du	dat|sg|*|2	DA	5
7	Gluͤck	Glück	NN	Glück	acc|sg|neut	OA	5
8	und	und	KON	und	_	CD	7
9	Stern	Stern	NN	Stern	nom|sg|masc	CJ	8
10	-	-	$.	-	_	--	9
11	und	und	KON	und	_	CD	5
12	bewahre	bewahre	VVFIN	bewahren	sg|3|pres|subj	CJ	11
13	Dich	Dich	PRF	sich	acc|sg|*|2	OA	12
14	,	,	$,	,	_	--	13
15	daß	daß	KOUS	daß	_	CP	22
16	Du	Du	PPER	du	nom|sg|*|2	SB	22
17	mit	mit	APPR	mit	_	MO	22
18	dem	dem	ART	d	dat|sg|neut	NK	19
19	Gewehr	Gewehr	NN	Gewehr	dat|sg|neut	NK	17
20	kein	kein	PIAT	kein	acc|sg|neut	NK	21
21	Ungluͤck	Unglück	NN	Unglück	acc|sg|neut	OA	22
22	anrichtest	anrichtest	VVFIN	anrichtest	sg|3|pres|ind	OC	12
23	.	.	SENT	.	_	--	22
24	"	"	$'	"	_	--	23

1	-	-	$.	-	_	--	2
2	Sie	Sie	PPER	Sie	nom|sg|fem|3	SB	3
3	fragte	fragte	VVFIN	fragen	sg|3|past|ind	--	0
4	noch	noch	ADV	noch	_	MO	6
5	etliche	etliche	PIAT	etlich	acc|pl|neut	NK	6
6	male	male	ADJA	male	acc|pl|neut	OA	3
7	,	,	$,	,	_	--	6
8	ob	ob	KOUS	ob	_	CP	12
9	er	er	PPER	er	nom|sg|masc|3	SB	12
10	nichts	nichts	PIS	nichts	*|*|neut	OA	11
11	vergessen	vergessen	VVPP	vergessen	_	OC	12
12	habe	habe	VAFIN	haben	sg|3|pres|subj	RC	6
13	;	;	SENT	;	_	--	12

1	-	-	$-	-	_	--	2
2	das	das	ART	d	nom|sg|neut	NK	3
3	Augenglas	Augenglas	NN	Augenglas	nom|sg|neut	--	0
4	-	-	$.	-	_	--	3
5	oder	oder	KON	oder	_	CD	3
6	das	das	ART	d	nom|sg|neut	NK	7
7	Schnupftuch	Schnupftuch	NN	Schnupftuch	acc|sg|neut	CJ	5
8	-	-	$.	-	_	--	7
9	oder	oder	KON	oder	_	CD	7
10	den	den	ART	d	acc|sg|masc	NK	11
11	Beutel	Beutel	NN	Beutel	acc|sg|masc	CJ	9
12	.	.	SENT	.	_	--	11

1	"	"	$'	"	_	--	2
2	Ueberwirf	überwirf	VVFIN	überwirf	sg|3|past|ind	--	0
3	Dich	Dich	PPER	dich	acc|sg|*|2	OA	2
4	ja	ja	ADV	ja	_	MO	2
5	nicht	nicht	PTKNEG	nicht	_	NG	2
6	,	,	$,	,	_	--	5
7	(	(	$(	(	_	--	6
8	bat	bat	VVFIN	bitten	sg|3|past|ind	CJ	2
9	sie	sie	PPER	Sie	nom|sg|fem|3	OA	8
10	noch	noch	ADV	noch	_	MO	8
11	zuletzt	zuletzt	ADV	zuletzt	_	MO	8
12	)	)	$)	)	_	--	11
13	draussen	draußen	ADV	draußen	_	MO	14
14	mit	mit	APPR	mit	_	MO	8
15	dem	dem	ART	d	dat|sg|neut	NK	16
16	H.	H.	NN	H.	dat|sg|masc	NK	14
17	v.	v.	APPRART	von	dat|sg|neut|pos	NK	18
18	Meyern	Meiern	NN	Meiern	dat|sg|neut	AG	16
19	!	!	SENT	!	_	--	18
20	"	"	$'	"	_	--	19

1	-	-	$.	-	_	--	2
2	Und	Und	KON	und	_	JU	17
3	noch	noch	ADV	noch	_	MO	4
4	zuletzt	zuletzt	ADV	zuletzt	_	MO	17
5	,	,	$,	,	_	--	4
6	als	als	KOKOM	als	_	CP	15
7	vor	vor	APPR	vor	_	MO	15
8	dem	dem	ART	d	dat|sg|neut	NK	9
9	Rathhause	Rathhause	NN	Rathhause	dat|sg|neut	NK	7
10	schon	schon	ADV	schon	_	MO	15
11	einige	einige	PIAT	einig	acc|pl|masc	NK	12
12	Probedonnerschlaͤge	Probedonnerschläge	NN	Probedonnerschläge	acc|pl|masc	SB	15
13	der	der	ART	d	gen|sg|fem	NK	14
14	Trommel	Trommel	NN	Trommel	gen|pl|masc	AG	12
15	fielen	fielen	VVFIN	fallen	pl|3|past|ind	MO	4
16	,	,	$,	,	_	--	15
17	setzte	setzte	VVFIN	setzen	sg|3|past|ind	--	0
18	sie	sie	PPER	Sie	nom|sg|fem|3	SB	17
19	aͤngstlich	ängstlich	ADJD	ängstlich	pos	MO	17
20	hinzu	hinzu	PTKVZ	hinzu	_	SVP	17
21	:	:	SENT	:	_	--	20

1	"	"	$'	"	_	--	2
2	erschieße	erschieße	VVFIN	erschieße	sg|3|past|subj	--	0
3	Dich	Dich	PPER	dich	acc|sg|*|2	OA	2
4	um	um	APPR	um	_	OP	2
5	Gotteswillen	Gotteswillen	NN	Gotteswillen	acc|sg|masc	NK	4
6	nicht	nicht	PTKNEG	nicht	_	NG	7
7	selber	selber	ADV	selber	_	MO	2
8	-	-	$.	-	_	--	7
9	es	es	PPER	es	nom|sg|neut|3	SB	10
10	wird	wird	VAFIN	werden	sg|3|pres|ind	MO	2
11	mir	mir	PPER	ich	dat|sg|*|1	DA	19
12	den	den	ART	d	acc|sg|masc	NK	14
13	ganzen	ganzen	ADJA	ganz	acc|sg|masc|pos	NK	14
14	Vormittag	Vormittag	NN	Vormittag	acc|sg|masc	OA	19
15	eiskalt	eiskalt	ADJD	eiskalt	pos	MO	19
16	uͤber	über	APPR	über	_	MO	19
17	den	den	ART	d	acc|sg|masc	NK	18
18	Leib	Leib	NN	Leib	acc|sg|masc	NK	16
19	laufen	laufen	VVINF	laufen	_	OC	10
20	,	,	$,	,	_	--	19
21	so	so	ADV	so	_	MO	22
22	oft	oft	ADV	oft	_	MO	25
23	ein	ein	ART	ein	nom|sg|masc	NK	24
24	Schuß	Schuß	NN	Schuß	nom|sg|masc	SB	25
25	geschieht	geschieht	VVFIN	geschehen	sg|3|pres|ind	MO	19
26	.	.	SENT	.	_	--	25
27	"	"	$'	"	_	--	26

1	-	-	$-	-	_	--	2
2	Endlich	Endlich	ADV	endlich	_	MO	3
3	wickelte	wickelte	VVFIN	wickelte	sg|3|past|ind	--	0
4	der	der	ART	d	nom|sg|masc	NK	6
5	zusammengeringelte	zusammengeringelte	ADJA	zusammengeringelte	nom|sg|masc|pos	NK	6
6	Schuͤtzenknaͤul	Schützenknäul	NN	Schützenknäul	nom|sg|masc	SB	3
7	sich	sich	PRF	er|es|sie	acc|sg|3	OA	3
8	in	in	APPR	in	_	MO	3
9	langen	langen	ADJA	lang	dat|pl|masc|pos	NK	10
10	Faͤden	Fäden	NN	Faden	dat|pl|masc	NK	8
11	ab	ab	PTKVZ	ab	_	SVP	3
12	und	und	KON	und	_	CD	3
13	der	der	ART	d	nom|sg|masc	NK	15
14	wallende	wallende	ADJA	wallende	nom|sg|masc|pos	NK	15
15	Zug	Zug	NN	Zug	nom|sg|masc	SB	16
16	schlug	schlug	VVFIN	schlagen	sg|3|past|ind	CJ	12
17	wie	wie	KOKOM	wie	_	CM	20
18	die	die	ART	d	acc|sg|fem	NK	20
19	lange	lange	ADJA	lang	acc|sg|fem|pos	NK	20
20	Riesenschlange	Riesenschlange	NN	Riesenschlange	acc|sg|fem	MO	16
21	unter	unter	APPR	unter	_	MO	16
22	Trommetenschall	Trommetenschall	NN	Trommetenschall	dat|sg|masc	NK	21
23	und	und	KON	und	_	CD	22
24	Trommelknall	Trommelknall	NN	Trommelknall	dat|sg|masc	CJ	23
25	laufende	laufende	ADJA	laufend	acc|pl|*|pos	NK	26
26	Wellen	Wellen	NN	Welle	acc|pl|fem	OA	16
27	und	und	KON	und	_	CD	26
28	jeder	jeder	PIAT	jed	nom|sg|masc	NK	29
29	Schuͤtze	Schütze	NN	Schütze	nom|sg|masc	CJ	27
30	war	war	VAFIN	sein	sg|3|past|ind	CJ	16
31	ein	ein	ART	ein	nom|sg|neut	NK	32
32	Schlangenbuckel	Schlangenbuckel	NN	Schlangenbuckel	nom|sg|masc	PD	30
33	.	.	SENT	.	_	--	32

1	-	-	$-	-	_	--	2
2	Eine	Eine	ART	ein	nom|sg|fem	NK	3
3	Fahne	Fahne	NN	Fahne	acc|sg|fem	SB	11
4	,	,	$,	,	_	--	3
5	gleichsam	gleichsam	ADV	gleichsam	pos	MO	7
6	der	der	ART	d	nom|sg|masc	NK	7
7	Kamm	Kamm	NN	Kamm	nom|sg|masc	PAR	3
8	der	der	ART	d	gen|sg|fem	NK	9
9	Schlange	Schlange	NN	Schlange	gen|pl|masc	AG	7
10	,	,	$,	,	_	--	9
11	war	war	VAFIN	sein	sg|3|past|ind	--	0
12	auch	auch	ADV	auch	_	MO	11
13	dabei	dabei	PAV	dabei	_	MO	11
14	,	,	$,	,	_	--	13
15	und	und	KON	und	_	CD	11
16	unter	unter	APPR	unter	_	MO	21
17	ihr	ihr	PPER	Ihr	dat|sg|fem|3	NK	16
18	war	war	VAFIN	sein	sg|3|past|ind	CJ	15
19	ein	ein	ART	ein	nom|sg|masc	NK	20
20	Fahnentraͤger	Fahnenträger	NN	Fahnenträger	nom|sg|masc	SB	18
21	angebracht	angebracht	VVPP	anbringen	_	PD	18
22	,	,	$,	,	_	--	21
23	der	der	PRELS	d	nom|sg|masc	SB	30
24	seinen	seinen	PPOSAT	sein	acc|sg|masc	NK	25
25	Rock	Rock	NN	Rock	acc|sg|masc	OA	30
26	als	als	KOKOM	als	_	MO	30
27	die	die	ART	d	acc|sg|fem	NK	29
28	tiefere	tiefere	ADJA	tief	acc|sg|fem|pos	NK	29
29	Fahne	Fahne	NN	Fahne	acc|sg|fem	NK	26
30	trug	trug	VVFIN	tragen	sg|3|past|ind	RC	20
31	.	.	SENT	.	_	--	30

1	-	-	$-	-	_	--	2
2	Die	Die	ART	d	nom|sg|fem	NK	3
3	Stadt-Soldateska	Stadt-Soldateska	NN	Stadt-Soldateska	nom|sg|fem	SB	13
4	,	,	$,	,	_	--	3
5	die	die	PRELS	d	nom|sg|fem	SB	11
6	mehr	mehr	ADV	mehr	_	MO	7
7	durch	durch	APPR	durch	_	MO	11
8	Gehalt	Gehalt	NN	Gehalt	acc|sg|neut	NK	7
9	als	als	KON	als	_	MO	11
10	Anzahl	Anzahl	NN	Anzahl	acc|sg|masc	NK	9
11	glaͤnzte	glänzte	VVFIN	glänzte	sg|3|past|ind	RC	3
12	,	,	$,	,	_	--	11
13	durchschoß	durchschoß	VVFIN	durchschoß	sg|3|past|ind	--	0
14	mit	mit	APPR	mit	_	MO	13
15	weißen	weißen	ADJA	weiß	dat|pl|masc|pos	NK	16
16	Rockblaͤttern	Rockblättern	NN	Rockblättern	dat|pl|masc	NK	14
17	den	den	ART	d	acc|sg|masc	NK	19
18	gefleckten	gefleckten	ADJA	gefleckten	acc|sg|masc|pos	NK	19
19	Kalender	Kalender	NN	Kalender	acc|sg|masc	OA	13
20	der	der	ART	d	gen|sg|fem	NK	21
21	Schuͤtzengesellschaft	Schützengesellschaft	NN	Schützengesellschaft	gen|sg|fem	AG	19
22	.	.	SENT	.	_	--	21

1	-	-	$-	-	_	--	2
2	Der	Der	ART	d	nom|sg|masc	NK	3
3	Aukzionsproklamator	Aukzionsproklamator	NN	Aukzionsproklamator	nom|sg|masc	SB	4
4	tanzte	tanzte	VVFIN	tanzte	sg|3|past|ind	--	0
5	als	als	KOKOM	als	_	CM	10
6	der	der	ART	d	nom|sg|masc	NK	10
7	einzige	einzige	ADJA	einzig	nom|sg|masc|pos	NK	10
8	gepuderte	gepuderte	ADJA	gepuderte	nom|sg|masc|pos	NK	10
9	gemeine	gemeine	ADJA	gemein	nom|sg|masc|pos	NK	10
10	Mann	Mann	NN	Mann	nom|sg|masc	CC	4
11	mit	mit	APPR	mit	_	MNR	10
12	der	der	ART	d	dat|sg|fem	NK	14
13	bleichen	bleichen	ADJA	bleichen	dat|sg|fem|pos	NK	14
14	Hutgriffspitze	Hutgriffspitze	NN	Hutgriffspitze	dat|sg|fem	NK	11
15	daher	daher	ADV	daher	_	MO	4
16	,	,	$,	,	_	--	15
17	in	in	APPR	in	_	MO	4
18	der	der	ART	d	dat|sg|fem	NK	20
19	gehoͤrigen	gehörigen	ADJA	gehörig	dat|sg|fem|pos	NK	20
20	Entfernung	Entfernung	NN	Entfernung	dat|sg|fem	NK	17
21	von	von	APPR	von	_	PG	20
22	den	den	ART	d	dat|pl|fem	NK	25
23	vornehmen	vornehmen	ADJA	vornehm	dat|pl|fem|pos	NK	25
24	ledernen	ledernen	ADJA	ledernen	dat|pl|fem|pos	NK	25
25	Zoͤpfen	Zöpfen	NN	Zöpfen	dat|pl|masc	NK	21
26	,	,	$,	,	_	--	25
27	die	die	PRELS	d	acc|pl|masc	OA	30
28	er	er	PPER	er	nom|sg|masc|3	SB	33
29	heute	heute	ADV	heute	_	MO	30
30	angebunden	angebunden	VVPP	anbinden	_	OC	33
31	und	und	KON	und	_	CD	30
32	gepudert	gepudert	VVPP	gepudert	_	CJ	31
33	hatte	hatte	VAFIN	haben	sg|3|past|ind	RC	20
34	.	.	SENT	.	_	--	33

1	-	-	$-	-	_	--	2
2	Die	Die	ART	d	nom|sg|fem	NK	3
3	Menge	Menge	NN	Menge	nom|sg|fem	SB	4
4	fuͤhlte	fühlte	VVFIN	fühlen	sg|3|past|ind	--	0
5	,	,	$,	,	_	--	4
6	was	was	PWREL	was	nom|sg|neut	PD	9
7	wahre	wahre	ADJA	wahr	nom|sg|neut|pos	NK	8
8	Hoheit	Hoheit	NN	Hoheit	nom|sg|fem	PD	9
9	sei	sei	VAFIN	sein	sg|3|pres|subj	OC	4
10	,	,	$,	,	_	--	9
11	als	als	KOUS	als	_	CP	15
12	sie	sie	PPER	Sie	nom|pl|*|3	SB	15
13	gebuͤckt	gebückt	ADJD	gebückt	_	MO	15
14	hinauf	hinauf	PTKVZ	hinauf	_	MO	15
15	sah	sah	VVFIN	sehen	sg|3|past|ind	MO	9
16	,	,	$,	,	_	--	15
17	zum	zum	APPRART	zum	dat|sg|masc	MO	13
18	Schuͤtzendirektor	Schützendirektor	NN	Schützendirektor	dat|sg|masc	NK	17
19	,	,	$,	,	_	--	18
20	zum	zum	APPRART	zum	dat|sg|masc	CJ	17
21	H.	H.	NN	H.	dat|sg|masc|pos	NK	22
22	Heimlicher	Heimlicher	ADJD	Heimlicher	dat|sg|masc	NK	20
23	von	von	APPR	von	_	PG	22
24	Blaise	Blaise	NE	Blaise	dat|sg|fem	NK	23
25	,	,	$,	,	_	--	24
26	der	der	ART	d	nom|sg|masc	SB	27
27	mitzog	mitzog	NN	mitzog	sg|3|past|ind	RC	24
28	als	als	KOKOM	als	_	CM	30
29	die	die	ART	d	nom|sg|fem	NK	30
30	Aorte	Aorte	NN	Aorte	nom|sg|fem	MO	27
31	des	des	ART	d	gen|sg|masc	NK	33
32	ganzen	ganzen	ADJA	ganz	gen|sg|neut|pos	NK	33
33	Adersystems	Adersystems	NN	Adersystems	gen|sg|neut	AG	30
34	,	,	$,	,	_	--	33
35	als	als	KOKOM	als	_	CM	37
36	das	das	ART	d	nom|sg|neut	NK	37
37	Elementarfeuer	Elementarfeuer	NN	Elementarfeuer	nom|sg|neut	CJ	44
38	aller	aller	PIAT	all	gen|pl|masc	AG	37
39	dieser	dieser	PDAT	dies	gen|pl|masc	NK	40
40	Irrlichter	Irrlichter	NN	Irrlichter	gen|pl|masc	AG	38
41	und	und	KON	und	_	CD	40
42	Zuͤndpulver	Zündpulver	NN	Zündpulver	gen|pl|masc	CJ	41
43	,	,	$,	,	_	--	42
44	und	und	KON	und	_	CD	27
45	kurz	kurz	ADJD	kurz	pos	MO	47
46	zu	zu	PTKZU	zu	_	PM	47
47	reden	reden	VVINF	reden	_	CJ	44
48	,	,	$,	,	_	--	47
49	als	als	KOKOM	als	_	MO	47
50	schottischer	schottischer	ADJA	schottischer	nom|sg|masc|pos	NK	51
51	Meister	Meister	NN	Meister	nom|sg|masc	NK	49
52	der	der	ART	d	gen|sg|fem	NK	53
53	Schuͤtzenloge	Schützenloge	NN	Schützenloge	gen|sg|fem	AG	51
54	.	.	SENT	.	_	--	53

1	-	-	$-	-	_	--	2
2	Gluͤcklich	Glücklich	ADJD	glücklich	pos	PD	3
3	war	war	VAFIN	sein	sg|3|past|ind	--	0
4	die	die	ART	d	nom|sg|fem	NK	5
5	Frau	Frau	NN	Frau	nom|sg|fem	SB	3
6	,	,	$,	,	_	--	5
7	die	die	ART	d	nom|sg|fem	SB	8
8	herausgukte	herausguckte	ADJA	herausguckte	sg|3|past|ind	RC	5
9	und	und	KON	und	_	CD	8
10	vor	vor	APPR	vor	_	MO	14
11	welcher	welcher	PWAT	welch	dat|sg|fem	NK	10
12	der	der	ART	d	nom|sg|masc	NK	13
13	Mann	Mann	NN	Mann	nom|sg|masc	SB	15
14	vorbei	vorbei	PTKVZ	vorbei	_	MO	15
15	zog	zog	VVFIN	ziehen	sg|3|past|ind	CJ	9
16	als	als	KOKOM	als	_	MO	15
17	Schuͤtzenglied	Schützenglied	NN	Schützenglied	nom|sg|neut	NK	16
18	-	-	$-	-	_	--	17
19	gluͤcklich	glücklich	ADJD	glücklich	pos	PD	20
20	war	war	VAFIN	sein	sg|3|past|ind	PAR	17
21	Lenette	Lenette	NN	Lenette	nom|sg|fem	SB	20
22	,	,	$,	,	_	--	21
23	denn	denn	KON	denn	_	CD	20
24	ihr	ihr	PPOSAT	ihr	nom|sg|masc	NK	25
25	Mann	Mann	NN	Mann	nom|sg|masc	SB	26
26	war	war	VAFIN	sein	sg|3|past|ind	CJ	23
27	mit	mit	ADV	mit	_	MO	26
28	dabei	dabei	PAV	dabei	_	NK	27
29	und	und	KON	und	_	CD	15
30	sah	sah	VVFIN	sehen	sg|3|past|ind	CJ	29
31	hoͤflich	höflich	ADJD	höflich	pos	MO	30
32	hinauf	hinauf	PTKVZ	hinauf	_	MO	30
33	und	und	KON	und	_	CD	30
34	die	die	ART	d	acc|pl|fem	NK	36
35	kurzen	kurzen	ADJA	kurz	acc|pl|fem|pos	NK	36
36	Stiefeln	Stiefeln	NN	Stiefeln	acc|pl|fem	SB	37
37	standen	standen	VVFIN	stehen	pl|3|past|ind	CJ	33
38	ihm	ihm	PPER	er	dat|sg|masc|3	DA	37
39	recht	Recht	NN	Recht	acc|sg|neut	OA	40
40	gut	gut	ADJD	gut	pos	MO	37
41	,	,	$,	,	_	--	40
42	die	die	PRELS	d	nom|pl|masc	SB	50
43	im	im	APPRART	im	dat|sg|neut	MO	49
44	alten	alten	ADJA	alt	dat|sg|neut|pos	NK	47
45	und	und	KON	und	_	CD	44
46	neuen	neuen	ADJA	neu	dat|sg|neut|pos	CJ	45
47	Styl	Stiel	NN	Stiel	dat|sg|neut	NK	43
48	zugleich	zugleich	ADV	zugleich	_	MO	49
49	gearbeitet	gearbeitet	VVPP	arbeiten	_	OC	50
50	waren	waren	VAFIN	sein	pl|3|past|ind	RC	36
51	,	,	$,	,	_	--	50
52	und	und	KON	und	_	CD	50
53	wie	wie	PWAV	wie	_	CP	63
54	Menschen	Menschen	NN	Mensch	nom|pl|masc	SB	63
55	an	an	APPR	an	_	MO	62
56	den	den	ART	d	acc|sg|masc	NK	58
57	alten	alten	ADJA	alt	acc|sg|masc|pos	NK	58
58	Adam	Adam	NE	Adam	acc|sg|masc	NK	55
59	den	den	ART	d	acc|sg|masc	NK	61
60	kurzen	kurzen	ADJA	kurz	acc|sg|masc|pos	NK	61
61	neuen	neuen	NA	Neue	acc|sg|masc|pos	NK	58
62	angezogen	angezogen	VVPP	anziehen	_	OC	63
63	hatten	hatten	VAFIN	haben	pl|3|past|ind	CJ	52
64	.	.	SENT	.	_	--	63

1	Ich	Ich	PPER	ich	nom|sg|*|1	SB	2
2	wuͤnschte	wünschte	VVFIN	wünschen	sg|1|pres|ind	--	0
3	,	,	$,	,	_	--	2
4	der	der	ART	d	nom|sg|masc	NK	5
5	Schulrath	Schulrat	NN	Schulrat	nom|sg|masc	SB	7
6	Stiefel	Stiefel	NN	Stiefel	acc|pl|masc	NK	5
7	haͤtte	hätte	VAFIN	haben	sg|3|past|subj	OC	2
8	etwas	etwas	PIS	etwas	*|*|neut	OA	12
9	nach	nach	APPR	nach	_	MO	12
10	dem	dem	ART	d	dat|sg|neut	NK	11
11	Andreasschießen	Andreasschießen	NE	Andreasschießen	dat|sg|neut	NK	9
12	gefragt	gefragt	VVPP	fragen	_	OC	7
13	und	und	KON	und	_	CD	7
14	herausgesehen	herausgesehen	VVFIN	herausgesehen	pl|3|pres|ind	CJ	13
15	nach	nach	APPR	nach	_	MO	14
16	seinem	seinem	PPOSAT	sein	dat|sg|masc	NK	17
17	Orest	Orest	NE	Orest	dat|sg|masc	NK	15
18	;	;	SENT	;	_	--	17

1	aber	aber	KON	aber	_	JU	3
2	er	er	PPER	er	nom|sg|masc|3	SB	3
3	rezensierte	rezensierte	VVFIN	rezensierte	sg|3|past|ind	--	0
4	fort	fort	PTKVZ	fort	_	SVP	3
5	.	.	SENT	.	_	--	4

1	-	-	$-	-	_	--	2
2	Als	Als	KOUS	als	_	CP	32
3	nun	nun	ADV	nun	_	MO	32
4	diese	diese	PDAT	dies	acc|pl|fem	NK	5
5	Prozessionsraupen	Prozessionsraupen	NN	Prozessionsraupen	acc|pl|fem	OA	49
6	auf	auf	APPR	auf	_	MO	32
7	der	der	ART	d	dat|sg|fem	NK	8
8	Vogelwiese	Vogelwiese	NN	Vogelwiese	dat|sg|fem	NK	6
9	des	des	ART	d	gen|sg|neut	NK	10
10	Schießgrabens	Schießgrabens	NN	Schießgrabens	gen|sg|neut	AG	8
11	wie	wie	KOKOM	wie	_	CD	6
12	auf	auf	APPR	auf	_	CJ	11
13	einem	einem	ART	ein	dat|sg|neut	NK	14
14	Blatte	Blatte	NN	Blatte	dat|sg|neut	NK	12
15	wieder	wieder	ADV	wieder	_	MO	32
16	an	an	APPR	an	_	MO	18
17	einander	einander	PRF	einander	_	NK	16
18	krochen	krochen	VVFIN	kriechen	_	MO	32
19	-	-	$.	-	_	--	18
20	als	als	KOKOM	als	_	CM	22
21	der	der	ART	d	nom|sg|masc	NK	22
22	Adler	Adler	NN	Adler	nom|sg|masc	CC	18
23	im	im	APPRART	im	dat|sg|masc	MO	32
24	Horste	Horste	NN	Horste	dat|sg|masc	NK	23
25	des	des	ART	d	gen|sg|masc	NK	26
26	Himmels	Himmels	NN	Himmel	gen|sg|masc	AG	24
27	wie	wie	KOKOM	wie	_	CM	29
28	das	das	ART	d	nom|sg|neut	NK	29
29	Wappenthier	Wappentier	NN	Wappentier	nom|sg|neut	CC	26
30	der	der	ART	d	gen|sg|fem	NK	31
31	Zukunft	Zukunft	NN	Zukunft	gen|sg|fem	AG	29
32	hieng	hing	VVFIN	hängen	_	MO	55
33	-	-	$.	-	_	--	32
34	als	als	KOKOM	als	_	CM	36
35	die	die	ART	d	nom|pl|neut	NK	36
36	Blasinstrumente	Blasinstrumente	NN	Blasinstrumente	nom|pl|neut	MO	32
37	,	,	$,	,	_	--	36
38	die	die	PRELS	d	nom|pl|neut	SB	50
39	bisher	bisher	ADV	bisher	_	MO	50
40	die	die	ART	d	nom|sg|fem	NK	43
41	wandelnde	wandelnde	ADJA	wandelnde	nom|sg|fem|pos	NK	43
42	musikalische	musikalische	ADJA	musikalisch	nom|sg|fem|pos	NK	43
43	Truppe	Truppe	NN	Truppe	nom|sg|fem	SB	50
44	nicht	nicht	PTKNEG	nicht	_	NG	50
45	fest	fest	ADJD	fest	pos	MO	49
46	genug	genug	ADV	genug	_	MO	45
47	am	am	APPRART	am	dat|sg|masc	MO	49
48	Mund	Mund	NN	Mund	dat|sg|masc	NK	47
49	ansetzen	ansetzen	VVINF	ansetzen	_	OC	50
50	konnte	konnte	VMFIN	können	sg|3|past|ind	RC	36
51	,	,	$,	,	_	--	50
52	jetzt	jetzt	ADV	jetzt	_	MO	54
53	gerade	gerade	ADV	gerade	_	MO	54
54	aus	aus	APPR	aus	_	--	0
