

1	Woher	Woher	PWAV	woher	_	MO	4
45	verderbten	verderbten	VVFIN	verderbten	pl|3|past|ind	NK	52
46	zur	zur	APPRART	zur	dat|sg|fem	MO	45
47	Leibs-Nahrung	Leibs-Nahrung	NN	Leibs-Nahrung	dat|sg|fem	NK	46
48	vnd	und	KON	und	_	CD	47
49	nothwendiger	notwendiger	ADJA	notwendig	dat|sg|fem|pos	NK	50
50	Bewegung	Bewegung	NN	Bewegung	dat|sg|fem	CJ	48
51	unduͤchtigen	undüchtigen	ADJA	undüchtigen	dat|pl|masc|pos	NK	52
52	Feuͤchtigkeiten	Feüchtigkeiten	NN	Feüchtigkeiten	dat|pl|fem	CJ	43
53	angefuͤllet	angefüllt	VVPP	anfüllen	_	PD	54
54	ist	ist	VAFIN	sein	sg|3|pres|ind	MO	12
55	/	/	$,	/	_	--	54
56	bey	bei	APPR	bei	_	MO	62
57	denen	denen	ART	d	dat|pl|masc	NK	56
58	Medicis	Medicis	NE	Medicis	gen|sg|*	AG	59
59	cacochymia	cacochymia	FM	cacochymia	nom|sg|fem	OA	62
60	oder	oder	KON	oder	_	CD	59
61	cachexia	cachexia	FM	cachexia	nom|sg|fem	CJ	60
62	genannt	genannt	VVPP	nennen	_	PD	54
63	;	;	SENT	;	_	--	62

1	vnd	und	KON	und	_	JU	3
2	darauß	daraus	PAV	daraus	_	MO	3
3	erhellet	erhellet	VVFIN	erhellen	sg|3|pres|ind	--	0
4	es	es	PPER	es	nom|sg|neut|3	SB	3
5	/	/	$,	/	_	--	4
6	warumben	warumben	VVFIN	warumben	pl|3|past|ind	OC	4
7	eine	eine	PIS	ein	_	NK	8
8	ehender	ehender	ADV	ehender	comp	MO	9
9	angesteckt	angesteckt	VVPP	anstecken	_	OC	10
10	werden	werden	VAINF	werden	_	OC	3
11	als	als	KOKOM	als	_	CM	13
12	die	die	ART	d	nom|pl|*	NK	13
13	anderen	anderen	PIS	ander	nom|pl|*	CC	8
14	/	/	$,	/	_	--	13
15	weilen	weilen	KOUS	weil	pl|3|pres|ind	CJ	3
16	nemblich	nämlich	ADV	nämlich	_	MO	15
17	ein	ein	ART	ein	nom|sg|masc	NK	19
18	mehrerer	mehrerer	PIAT	mehrere	nom|sg|masc	NK	19
19	Zundel	Zundel	NN	Zundel	dat|sg|masc	SB	28
20	dises	dieses	PDAT	dies	gen|sg|neut	NK	22
21	gifftige	giftige	ADJA	giftig	acc|pl|masc|pos	NK	22
22	Fewr	Fewr	NN	Fewr	acc|pl|neut	OA	23
23	anzunehmmen	anzunehmen	VVIZU	annehmen	_	RE	4
24	bey	bei	APPR	bei	_	MO	27
25	thails	teils	ADV	teils	_	NK	24
26	Persohnen	Personen	NN	Person	nom|pl|fem	OA	27
27	gefunden	gefunden	VVPP	finden	_	OC	28
28	wird	wird	VAFIN	werden	sg|3|pres|ind	SB	15
29	vnd	und	KON	und	_	CD	28
30	ihre	ihre	PPOSAT	ihr	acc|pl|masc	NK	31
31	Leiber	Leiber	NN	Leib	acc|sg|masc	OA	36
32	solches	solches	PIS	solch	acc|sg|neut	NK	31
33	an	an	APPR	an	_	MO	36
34	sich	sich	PRF	er|es|sie	acc|sg|3	NK	33
35	zu	zu	PTKZU	zu	_	PM	36
36	ziehen	ziehen	VVFIN	ziehen	_	OC	38
37	mehrers	mehreres	PIS	mehrere	acc|sg|neut|comp	OA	38
38	disponiert	disponiert	VVPP	disponieren	_	PD	41
39	vnd	und	KON	und	_	CD	38
40	zugerichtet	zugerichtet	VVPP	zurichten	_	CJ	39
41	seynd	sind	VAFIN	sein	pl|3|pres|ind	CJ	29
42	etc	etc	ADV	etc.	_	PD	41
43	.	.	SENT	.	_	--	42

1	Absonderlich	Absonderlich	ADJD	absonderlich	pos	MO	3
2	aber	aber	ADV	aber	_	MO	3
3	geben	geben	VVINF	geben	_	--	0
4	zu	zu	APPR	zu	_	MO	3
5	diser	dieser	PDAT	dies	dat|sg|fem	NK	6
6	Sucht	Sucht	NN	Sucht	dat|sg|fem	NK	4
7	Anlaß	Anlaß	NN	Anlaß	nom|sg|masc	DA	3
8	die	die	ART	d	acc|sg|fem	NK	10
9	aͤusserliche	äußerliche	ADJA	äußerlich	acc|pl|fem|pos	NK	10
10	Vrsachen	Ursachen	NN	Ursache	acc|pl|fem	OA	3
11	/	/	$,	/	_	--	10
12	welche	welche	PRELS	welch	acc|pl|fem	SB	24
13	da	da	ADV	da	_	MO	24
14	in	in	APPR	in	_	MO	24
15	denen	denen	ART	d	dat|pl|*	NK	30
16	6.	6.	CARD	@ord@	_	MO	17
17	unvermeidenlichen	unvermeidenlichen	ADJA	unvermeidenlichen	dat|pl|fem|pos	NK	23
18	vnd	und	KON	und	_	CD	17
19	zur	zur	APPRART	zur	dat|sg|fem	MO	22
20	Leibs-Gesundheit	Leibs-Gesundheit	NN	Leibs-Gesundheit	dat|sg|fem	NK	19
21	hoͤchst	höchst	ADV	höchst	_	MO	22
22	nothwendigen	notwendigen	ADJA	notwendig	dat|pl|neut|pos	CJ	18
23	Dingen	Dingen	NN	Ding	dat|pl|neut	NK	14
24	bestehen	bestehen	VVINF	bestehen	pl|3|pres|ind	RC	10
25	/	/	$,	/	_	--	24
26	vnd	und	KON	und	_	CD	10
27	contribuieret	kontribuieret	VVFIN	kontribuieret	pos	MO	37
28	hierzu	hierzu	PAV	hierzu	_	MO	37
29	das	das	ART	d	acc|sg|neut	NK	30
30	meiste	meiste	PIS	viel	acc|sg|neut	OA	28
31	die	die	ART	d	acc|sg|fem	NK	37
32	fast	fast	ADV	fast	_	MO	33
33	unnatuͤrliche	unnatürliche	ADJA	unnatürliche	acc|sg|fem|pos	NK	37
34	vnd	und	KON	und	_	CD	33
35	gleichsamb	gleichsam	ADV	gleichsam	pos	MO	36
36	verkehrte	verkehrte	ADJA	verkehrt	acc|sg|neut|pos	CJ	34
37	Jahrs-Zeit	Jahrs-Zeit	NN	Jahrs-Zeit	acc|sg|neut	CJ	26
38	vnd	und	KON	und	_	CD	37
39	veraͤnderliche	veränderliche	ADJA	veränderliche	acc|sg|fem|pos	NK	40
40	Lufft	Luft	NN	Luft	acc|sg|fem	CJ	38
41	/	/	$,	/	_	--	40
42	nemblich	nämlich	ADV	nämlich	_	MO	46
43	ein	ein	ART	ein	nom|sg|masc	NK	46
44	kalter	kalter	ADJA	kalt	nom|sg|masc|pos	NK	46
45	feuͤchter	feuchter	ADJA	feucht	nom|sg|masc|pos	NK	46
46	Sommer	Sommer	NN	Sommer	nom|sg|masc	APP	37
47	/	/	$,	/	_	--	46
48	oͤfftere	Öfteere	ADJA	Öfteere	acc|pl|neut	OA	62
49	dicke	dicke	ADJA	dick	sg|3|pres|subj	NK	51
50	spate	spate	FM	spate	nom|sg|masc|pos	NK	51
51	Herpst-	Herbst	TRUNC	Herbst-	nom|sg|masc	AG	48
52	vnd	und	KON	und	_	CD	51
53	Winter-Nebel	Winter-Nebel	NN	Winter-Nebel	nom|sg|masc	CJ	52
54	/	/	$,	/	_	--	53
55	dergleichen	dergleichen	PIS	dergleichen	nom|pl|*	SB	56
56	hierumben	hierumben	ADV	hierumben	pl|3|past|ind	CJ	48
57	schon	schon	ADV	schon	_	MO	58
58	in	in	APPR	in	_	MO	62
59	den	den	ART	d	acc|sg|masc	NK	61
60	dritten	dritten	ADJA	dritt	acc|sg|masc|pos	NK	61
61	Winter	Winter	NN	Winter	acc|sg|masc	NK	58
62	angehalten	angehalten	VVPP	anhalten	_	PAR	46
63	/	/	$,	/	_	--	62
64	bevorab	bevorab	VVFIN	bevorab	_	MO	62
65	bey	bei	APPR	bei	_	MO	64
66	disem	diesem	PDS	dies	dat|sg|masc	NK	78
67	ans	ans	APPRART	ans	acc|sg|neut	MO	73
68	sich	sich	PRF	er|es|sie	acc|sg|3	OA	71
69	selbsten	selbst	PRF	selbst	_	MNR	68
70	sehr	sehr	ADV	sehr	_	MO	71
71	feuͤchten	feuchten	ADJA	feucht	_	OC	56
72	/	/	$,	/	_	--	71
73	morastigen	morastigen	ADJA	morastigen	_	NK	78
74	/	/	$,	/	_	--	73
75	und	und	KON	und	_	CD	73
76	zu	zu	APPR	zu	_	CJ	75
77	denen	denen	ART	d	dat|pl|masc	NK	76
78	Fieberen	Fiberren	NN	Fiberren	nom|pl|fem	NK	65
79	mehr	mehr	ADV	mehr	*|*|*	OA	64
80	als	als	KOKOM	als	_	CM	84
81	andere	andere	ADJA	ander	nom|pl|*	NK	84
82	Orth	Orth	NN	Ort	dat|sg|*	NK	67
83	genaigten	geneigten	ADJA	geneigten	acc|sg|masc|pos	NK	84
84	Seegelaͤnd	Seegeländ	NN	Seegeländ	acc|sg|masc	CC	79
85	vnd	und	KON	und	_	CD	84
86	sonderbahren	sonderbaren	ADJA	sonderbar	dat|sg|fem|pos	NK	87
87	Situation	Situation	NN	Situation	dat|sg|fem	CJ	85
88	deß	dessen	PDAT	d	gen|sg|masc	AG	89
89	Orths	Orths	NE	Orths	gen|sg|masc	AG	84
90	:	:	SENT	:	_	--	89

1	wie	wie	KOUS	wie	_	MO	12
2	man	man	PIS	man	nom|sg|*	SB	24
3	dann	dann	ADV	dann	_	MO	12
4	disen	diesen	PDAT	dies	dat|pl|fem	NK	7
5	vnd	und	KON	und	_	CD	4
6	vergangenen	vergangenen	ADJA	vergangen	nom|pl|masc|pos	CJ	5
7	Winter	Winter	NN	Winter	nom|pl|masc	OA	12
8	in	in	APPR	in	_	MO	12
9	der	der	ART	d	dat|sg|fem	NK	10
10	Nachbarschafft	Nachbarschaft	NN	Nachbarschaft	dat|sg|fem	NK	8
11	sonderlich	sonderlich	ADJD	sonderlich	pos	MO	12
12	wahrgenommen	wahrgenommen	VVPP	wahrnehmen	_	OC	24
13	/	/	$,	/	_	--	12
14	daß	daß	KOUS	daß	_	CP	24
15	Nebel	Nebel	NN	Nebel	nom|sg|masc	SB	24
16	/	/	$,	/	_	--	15
17	da	da	KOUS	da	_	MO	23
18	doch	doch	ADV	doch	_	MO	23
19	anderstwo	anderstwo	ADV	anderstwo	_	MO	23
20	ein	ein	ART	ein	nom|sg|masc	NK	22
21	allgemeine	allgemeine	ADJA	allgemein	nom|sg|masc|pos	NK	22
22	Helle	Helle	NE	Helle	nom|sg|masc	SB	15
23	gesehen	gesehen	VVPP	sehen	_	OC	24
24	wurde	wurde	VAFIN	werden	sg|3|past|ind	--	0
25	/	/	$,	/	_	--	24
26	ob	ob	KOUS	ob	_	CP	29
27	der	der	ART	d	nom|sg|masc	NK	28
28	Statt	Statt	PTKVZ	statt	nom|sg|masc	SB	29
29	schwebeten	schwebeten	ADJA	schwebeten	_	SB	24
30	/	/	$,	/	_	--	29
31	welches	welches	PRELS	welch	nom|sg|neut	NK	41
32	dem	dem	ART	d	dat|sg|masc	NK	41
33	auß	aus	APPR	aus	_	MO	40
34	der	der	ART	d	dat|sg|fem	NK	39
35	sich	sich	PRF	er|es|sie	acc|sg|3	OA	38
36	diß	dies	PDAT	dies	nom|sg|neut	NK	37
37	Orths	Orths	NE	Orths	gen|sg|masc	OA	38
38	endender	endender	ADJD	endender	gen|pl|neut|pos	NK	39
39	Obersee	Obersee	NN	Obersee	nom|sg|masc	NK	33
40	durchlauffendem	durchlaufendem	ADJA	durchlaufendem	dat|sg|masc|pos	NK	41
41	Rheinzug	Rheinzug	NN	Rheinzug	dat|sg|masc	SB	42
42	kan	kann	VMFIN	können	sg|3|pres|ind	CJ	24
43	zugemessen	zugemessen	VVPP	zumessen	_	OC	44
44	werden	werden	VAINF	werden	_	OC	42
45	;	;	SENT	;	_	--	44

1	zu	zu	APPR	zu	_	MO	8
2	deme	dem	ART	d	dat|sg|neut	NK	1
3	ist	ist	VAFIN	sein	sg|3|pres|ind	--	0
4	auch	auch	ADV	auch	_	MO	8
5	nit	nicht	PTKNEG	nicht	_	NG	8
6	wenig	wenig	ADV	wenig	_	MO	7
7	schaͤdlich	schädlich	ADJD	schädlich	pos	PD	8
8	gewesen	gewesen	VAPP	sein	_	OC	3
9	/	/	$,	/	_	--	8
10	daß	daß	KOUS	daß	_	CP	22
11	in	in	APPR	in	_	MO	22
12	diser	dieser	PDAT	dies	dat|sg|fem	NK	13
13	Gegend	Gegend	NN	Gegend	dat|sg|fem	NK	11
14	dises	dieses	PDAT	dies	acc|sg|neut	NK	15
15	Jahr	Jahr	NN	Jahr	acc|sg|neut	MO	22
16	wenig	wenig	ADV	wenig	_	MO	22
17	ja	ja	ADV	ja	_	MO	22
18	fast	fast	ADV	fast	_	MO	22
19	gar	gar	ADV	gar	_	MO	20
20	kein	kein	PIAT	kein	nom|sg|masc	NK	21
21	Schnee	Schnee	NN	Schnee	nom|sg|masc	SB	3
22	gefallen	gefallen	VVPP	fallen	_	OC	3
23	/	/	$,	/	_	--	22
24	anbey	anbei	PAV	anbei	_	MO	32
25	aber	aber	ADV	aber	_	MO	32
26	gar	gar	ADV	gar	_	MO	28
27	zu	zu	PTKZU	zu	_	MO	28
28	gaͤhe	gähe	VVINF	gähe	acc|pl|fem|pos	MO	32
29	Veraͤnderungen	Veränderungen	NN	Veränderung	acc|pl|fem	OA	32
30	deß	dessen	PDAT	d	gen|sg|masc	AG	31
31	Luffts	Luffts	NN	Luffts	gen|sg|neut	AG	29
32	verspuͤret	verspüret	VVFIN	verspüren	_	OC	33
33	worden	worden	VAPP	werden	_	OC	21
34	/	/	$,	/	_	--	33
35	so	so	ADV	so	_	MO	36
36	gar	gar	ADV	gar	_	MO	38
37	/	/	$,	/	_	--	36
38	wann	wann	KOUS	wann	_	MO	45
39	die	die	ART	d	nom|sg|fem	NK	40
40	Leuͤth	Leut	NN	Leute	nom|pl|*	SB	45
41	einsmahls	einsmals	ADV	einstmals	_	MO	45
42	vor	vor	APPR	vor	_	MO	45
43	Kaͤlte	Kälte	NN	Kälte	dat|sg|fem	NK	42
44	fast	fast	ADV	fast	_	MO	45
45	erfrohren	erfroren	VVPP	erfrieren	_	OC	98
46	/	/	$,	/	_	--	45
47	gleich	gleich	ADJD	gleich	_	MO	48
48	darauff	darauf	PAV	darauf	_	MO	45
49	widerumben	Wiederrumen	NN	Wiederrumen	dat|pl|masc	OA	61
50	einsmahls	einsmals	ADV	einstmals	_	MNR	49
51	/	/	$,	/	_	--	50
52	bißweilen	bisweilen	ADV	bisweilen	_	MO	61
53	in	in	APPR	in	_	MO	61
54	einem	einem	ART	ein	dat|sg|masc	NK	55
55	Tag	Tag	NN	Tag	dat|sg|masc	NK	53
56	eine	eine	ART	ein	acc|sg|fem	NK	57
57	Waͤrme	Wärme	NN	Wärme	acc|sg|fem	SB	61
58	vnd	und	KON	und	_	CD	57
59	Foͤn-Lufft	Föhnluft	NN	Föhnluft	sg|3|pres|ind	CJ	58
60	sich	sich	PRF	er|es|sie	acc|sg|3	OA	61
61	erzeiget	erzeiget	VVFIN	erzeiget	sg|3|pres|ind	RE	48
62	/	/	$,	/	_	--	61
63	wardurch	wardurch	PWAVREL	wardurch	_	MO	61
64	die	die	ART	d	acc|pl|neut	NK	67
65	vorhero	vorher	ADV	vorher	_	MO	66
66	verschlossene	verschlossene	ADJA	verschlossen	nom|sg|masc|pos	NK	67
67	Schwaiß-Loͤchlein	Schwaiß-Löchlein	NN	Schwaiß-Löchlein	nom|sg|masc	NK	63
68	der	der	ART	d	gen|sg|fem	NK	69
69	Haut	Haut	NN	Haut	gen|sg|fem	AG	67
70	schnell	schnell	ADJD	schnell	pos	MO	77
71	widerumb	wiederum	ADV	wiederum	_	MO	72
72	eroͤffnet	eröffnet	VVFIN	eröffnen	_	MO	77
73	bald	bald	ADV	bald	_	MO	77
74	zu-	zu	APPR	zu	_	MO	77
75	bald	bald	ADV	bald	_	MO	77
76	widerumb	wiederum	ADV	wiederum	_	MO	77
77	auffgeschlossen	aufgeschlossen	VVPP	aufgeschlossen	_	CJ	45
78	/	/	$,	/	_	--	77
79	vnd	und	KON	und	_	CD	77
80	also	also	ADV	also	_	MO	85
81	gar	gar	ADV	gar	_	MO	83
82	zu	zu	PTKZU	zu	_	MO	83
83	gaͤch	gäch	VVINF	gäch	pos	MO	85
84	mehrmahlen	Mehrmahlen	NN	Mehrmahlen	dat|pl|fem	NK	74
85	veraͤnderet	verändert	VVPP	verändern	_	CJ	79
86	/	/	$,	/	_	--	85
87	vnd	und	KON	und	_	CD	85
88	vil	vil	PIAT	viel	dat|sg|masc	MO	97
89	boͤse	böse	ADJA	bös	nom|pl|masc|pos	NK	90
90	Daͤmpffe	Dämpfe	NN	Dampf	dat|sg|masc	NK	88
91	auß	aus	APPR	aus	_	MO	97
92	dem	dem	ART	d	dat|sg|masc	NK	93
93	Boden	Boden	NN	Boden	dat|sg|masc	NK	91
94	in	in	APPR	in	_	MO	97
95	die	die	ART	d	acc|sg|fem	NK	96
96	Leiber	Leiber	NN	Leib	acc|sg|fem	NK	94
97	eingeiagt	eingeiagt	VVPP	eingeiagt	_	CJ	87
98	worden	worden	VAPP	werden	_	CJ	22
99	:	:	SENT	:	_	--	98

1	welches	welches	PRELS	welch	acc|sg|neut	NK	2
2	Ubel	Übel	NN	Übel	acc|sg|neut	OA	5
3	zumahl	zumal	ADV	zumal	_	MO	4
4	bey	bei	APPR	bei	_	MO	5
5	etwelchen	etwelchen	ADJA	etwelchen	pl|3|pres|ind	--	0
6	die	die	ART	d	nom|pl|*	NK	12
7	an	an	APPR	an	_	MO	10
8	sich	sich	PRF	er|es|sie	acc|pl|3	NK	7
9	zimblich	ziemlich	ADV	ziemlich	_	MO	10
10	engefeuͤchte	engefeüchte	ADJA	engefeüchte	nom|pl|masc|pos	NK	12
11	kleine	kleine	ADJA	klein	nom|pl|masc|pos	NK	12
12	Haͤuser	Häuser	NN	Haus	acc|pl|neut	NK	4
13	vnd	und	KON	und	_	CD	12
14	Zimmer	Zimmer	NN	Zimmer	acc|pl|neut	CJ	13
15	/	/	$,	/	_	--	14
16	auch	auch	ADV	auch	_	MO	17
17	etwann	etwan	ADV	etwa	_	MO	21
18	in	in	APPR	in	_	MO	21
19	denen	denen	ART	d	dat|pl|fem	NK	20
20	Wohnstaͤtten	Wohnstätten	NN	Wohnstätten	dat|pl|fem	NK	18
21	befindliche	befindliche	ADJA	befindlich	nom|pl|fem|pos	NK	22
22	Vnsauberkeiten	Vnsauberkeiten	NN	Vnsauberkeiten	nom|pl|fem	SB	25
23	nit	nicht	PTKNEG	nicht	_	NG	25
24	wenig	wenig	PIS	wenig	_	SB	25
25	haben	haben	VAFIN	haben	pl|3|pres|ind	RC	12
26	befoͤrderen	beförderen	VVINF	beförderen	_	OC	27
27	helffen	helfen	VVINF	helfen	_	OC	25
28	.	.	SENT	.	_	--	27

1	Neben	Neben	APPR	neben	_	MO	27
2	dem	dem	ART	d	dat|sg|masc	NK	3
3	so	so	ADV	so	_	NK	1
4	haben	haben	VAFIN	haben	pl|3|pres|ind	RE	3
5	zu	zu	APPR	zu	_	MO	4
6	Erweckung	Erweckung	NN	Erweckung	dat|sg|fem	NK	5
7	diser	dieser	PDAT	dies	dat|sg|fem	NK	8
8	Sucht	Sucht	NN	Sucht	gen|sg|fem	AG	6
9	auch	auch	ADV	auch	_	MO	11
10	nit	nicht	PTKNEG	nicht	_	NG	11
11	wenig	wenig	ADV	wenig	_	MO	12
12	geholffen	geholfen	VVPP	helfen	_	CJ	4
13	die	die	ART	d	acc|sg|fem	NK	25
14	unzeitige	unzeitige	ADJA	unzeitige	acc|sg|fem|pos	NK	25
15	oder	oder	KON	oder	_	CD	14
16	unvollkommene	unvollkommene	ADJA	unvollkommene	acc|sg|fem|pos	CJ	15
17	vnd	und	KON	und	_	CD	16
18	von	von	APPR	von	_	SBP	24
19	zu	zu	APPR	zu	_	MO	20
20	geringer	geringer	ADJA	gering	dat|pl|fem|pos	NK	21
21	Sonnen-	Sonnen	NN	Sonne	dat|pl|fem	NK	18
22	vnd	und	KON	und	_	CD	21
23	Luffts-Waͤrme	Luffts-Wärme	NN	Luffts-Wärme	dat|sg|fem	CJ	22
24	unauͤgekochte	unaügekochte	ADJA	unaügekochte	acc|pl|masc|pos	CJ	17
25	Erden-Gewaͤchs	Erden-Gewächs	NN	Erden-Gewächs	gen|sg|masc	SB	12
26	/	/	$,	/	_	--	25
27	bevorab	bevorab	NN	bevorab	sg|3|past|ind	--	0
28	der	der	ART	d	nom|sg|masc	NK	29
29	scharpff	Scharpf	NN	Scharpf	nom|sg|masc	SB	27
30	rauche	rauche	VVFIN	rauchen	sg|3|pres|subj	OC	27
31	,	,	$,	,	_	--	30
32	herbe	herbe	ADJA	herb	sg|3|pres|subj	CJ	30
33	vnd	und	KON	und	_	CD	32
34	sawre	sawre	ADJA	sawre	nom|sg|masc|pos	NK	35
35	Wein	Wein	NN	Wein	nom|sg|masc	SB	62
36	/	/	$,	/	_	--	35
37	wie	wie	PWAV	wie	_	MO	41
38	sowohl	sowohl	KON	sowohl	_	CD	41
39	das	das	ART	d	acc|sg|neut	NK	41
40	vorher	vorher	ADV	vorher	_	MO	41
41	gehende	gehende	ADJA	gehend	acc|sg|neut|pos	CC	3
42	als	als	KOKOM	als	_	CM	43
43	sonderlich	sonderlich	ADJD	sonderlich	pos	CC	40
44	in	in	APPR	in	_	MO	61
45	dem	dem	ART	d	dat|sg|neut	NK	50
46	letzt	letzt	ADJA	letzt	_	MO	47
47	verwichenen	verwichenen	ADJA	verwichen	dat|pl|fem|pos	NK	50
48	1692	1692	CARD	@card@	_	MO	49
49	isten	isten	ADJA	isten	dat|sg|neut|pos	NK	50
50	Jahr	Jahr	NN	Jahr	dat|sg|neut	NK	44
51	nicht	nicht	PTKNEG	nicht	_	NG	61
52	allein	allein	ADV	allein	_	MO	53
53	an	an	APPR	an	_	MO	61
54	dem	dem	ART	d	dat|sg|masc	NK	55
55	Bodenseen	Bodenseen	NN	Bodenseen	dat|sg|masc	NK	53
56	/	/	$,	/	_	--	55
57	sonder	sonder	APPR	sonder	_	CD	53
58	auch	auch	ADV	auch	_	MO	60
59	anderen	anderen	ADJA	ander	dat|pl|masc|pos	NK	60
60	Orthen	Orten	NN	Ort	dat|pl|masc	CJ	57
61	gewachsen	gewachsen	VVPP	wachsen	_	PD	62
62	ist	ist	VAFIN	sein	sg|3|pres|ind	CJ	33
63	.	.	SENT	.	_	--	62

1	Vnd	Und	KON	und	_	JU	48
2	in	in	APPR	in	_	MO	20
3	deme	dem	ART	d	dat|sg|neut	NK	2
4	zumahlen	zumal	ADV	zumal	_	MO	5
5	bey	bei	APPR	bei	_	MO	20
6	ietziger	itziger	ADJA	itziger	dat|sg|fem|pos	NK	7
7	Zeit	Zeit	NN	Zeit	dat|sg|fem	NK	5
8	alle	alle	PIAT	all	acc|pl|fem	NK	9
9	Lebens-Mittel	Lebens-Mittel	NN	Lebens-Mittel	nom|pl|neut	OA	16
10	ohne	ohne	APPR	ohne	_	MNR	9
11	dem	dem	ART	d	dat|sg|masc	NK	14
12	in	in	APPR	in	_	MO	13
13	hohem	hohem	ADJA	hoch	dat|sg|masc|pos	NK	14
14	Werth	Wert	NN	Wert	dat|sg|masc	NK	10
15	/	/	$,	/	_	--	14
16	hingegen	hingegen	ADV	hingegen	_	MO	20
17	aber	aber	ADV	aber	_	MO	20
18	vil	vil	PIAT	viel	_	NK	19
19	Leuͤth	Leut	NN	Leute	nom|pl|*	OA	20
20	gefunden	gefunden	VVPP	finden	_	OC	21
21	werden	werden	VAINF	werden	_	OC	48
22	/	/	$,	/	_	--	21
23	welche	welche	PRELS	welch	nom|sg|fem	NK	12
24	an	an	APPR	an	_	AC	34
25	statt	statt	APPR	statt	_	AC	34
26	daß	daß	KOUS	daß	_	CP	32
27	sie	sie	PPER	Sie	nom|pl|*|3	SB	32
28	Speis	Speis	NN	Speise	acc|sg|masc	OA	31
29	vnd	und	KON	und	_	CD	28
30	Tranck	Trank	NN	Trank	acc|sg|masc	CJ	29
31	geniessen	genießen	VVINF	genießen	_	OC	32
32	solten	sollten	VMFIN	sollen	pl|3|past|subj	OC	19
33	/	/	$,	/	_	--	32
34	wegen	wegen	APPR	wegen	_	MO	38
35	allgemeinen	allgemeinen	ADJA	allgemein	acc|sg|masc|pos	NK	36
36	Mangel	Mangel	NN	Mangel	acc|sg|masc	NK	34
37	nichts	nichts	PIS	nichts	*|*|neut	OA	38
38	zubeissen	zubeissen	VVPP	zubeissen	_	CJ	21
39	/	/	$,	/	_	--	38
40	oder	oder	KON	oder	_	CD	38
41	(	(	$(	(	_	--	40
42	wie	wie	KOKOM	wie	_	CM	44
43	das	das	ART	d	nom|sg|neut	NK	44
44	Sprichwort	Sprichwort	NN	Sprichwort	nom|sg|neut	MO	45
45	lautet	lautet	VVFIN	lauten	sg|3|pres|ind	CJ	40
46	)	)	$)	)	_	--	45
47	zu	zu	PTKZU	zu	_	PM	48
48	nagen	nagen	VVFIN	nagen	_	OC	49
49	haben	haben	VVINF	haben	pl|3|pres|ind	--	0
50	/	/	$,	/	_	--	49
51	herentgegen	herentgegen	KOUS	herentgegen	_	MO	53
52	ein	ein	ART	ein	acc|sg|neut	NK	53
53	andermahl	andermal	ADV	andermal	_	MO	59
54	/	/	$,	/	_	--	53
55	da	da	KOUS	da	_	CP	59
56	es	es	PPER	es	nom|sg|neut|3	EP	59
57	ihnen	ihnen	PPER	sie	dat|pl|masc|3	DA	59
58	Gelegenheit	Gelegenheit	NN	Gelegenheit	acc|sg|fem	OA	59
59	gibt	gibt	VVFIN	geben	sg|3|pres|ind	OC	49
60	/	/	$,	/	_	--	59
61	gar	gar	ADV	gar	_	MO	63
62	zu	zu	APPR	zu	_	MO	63
63	vil	vil	PIAT	viel	pos	MO	59
64	einschoppen	Einschoppen	NN	Einschoppen	acc|pl|fem	OA	59
65	vnd	und	KON	und	_	CD	59
66	gurglen	gurglen	ADJA	gurglen	pl|3|pres|ind	CJ	65
67	vnd	und	KON	und	_	CD	66
68	vil	vil	ADV	viel	_	NK	70
69	andere	andere	ADJA	ander	acc|pl|fem|pos	NK	70
70	Vnordenligkeiten	Vnordenligkeiten	NN	Vnordenligkeiten	acc|pl|fem	OA	73
71	mehr	mehr	ADV	mehr	_	MO	70
72	zu	zu	PTKZU	zu	_	PM	73
73	uͤben	üben	VVINF	üben	_	OC	74
74	pflegen	pflegen	VVFIN	pflegen	_	CJ	67
75	;	;	SENT	;	_	--	74

1	so	so	ADV	so	_	MO	6
2	ist	ist	VAFIN	sein	sg|3|pres|ind	--	0
3	sich	sich	PRF	er|es|sie	acc|sg|3	OA	6
4	nit	nicht	PTKNEG	nicht	_	NG	6
5	zu	zu	PTKZU	zu	_	PM	6
6	verwunderen	verwunderen	VVINF	verwunderen	_	OC	2
7	/	/	$,	/	_	--	6
8	daß	daß	KOUS	daß	_	CP	18
9	hiervon	hiervon	PAV	hiervon	_	MO	18
10	vil	vil	PIAT	viel	dat|pl|fem	NK	11
11	Vndaͤwligkeiten	Vndäwligkeiten	NN	Vndäwligkeiten	dat|pl|fem	DA	18
12	vnd	und	KON	und	_	CD	11
13	uͤble	üble	ADJA	üble	nom|sg|fem|pos	NK	14
14	Saͤfft	Säfft	NN	Säfft	nom|sg|fem	CJ	12
15	in	in	APPR	in	_	MO	18
16	dem	dem	ART	d	dat|sg|masc	NK	17
17	Leib	Leib	NN	Leib	dat|sg|masc	NK	15
18	gezuͤglet	gezüglet	VVPP	gezüglet	_	CC	1
19	/	/	$,	/	_	--	18
20	auff	auf	APPR	auf	_	MO	24
21	welche	welche	PRELS	welch	acc|pl|neut	NK	20
22	ein	ein	ART	ein	acc|sg|neut	NK	24
23	verderbtes	verderbtes	ADJA	verderbtes	acc|sg|neut|pos	NK	24
24	Gebluͤt	Geblüt	NN	Geblüt	acc|sg|neut	OA	30
25	vnd	und	KON	und	_	CD	24
