

1	Gesetz	Gesetz	NN	Gesetz	nom|sg|neut	SB	10
2	soll	soll	VMFIN	sollen	sg|3|pres|ind	--	0
3	die	die	ART	d	nom|sg|fem	NK	4
4	Verfertigung	Verfertigung	NN	Verfertigung	nom|sg|fem	SB	2
5	der	der	ART	d	gen|sg|fem	NK	6
6	Tarife	Tarife	NN	Tarif	gen|sg|fem	AG	4
7	anvertraut	anvertraut	VVPP	anvertrauen	_	OC	8
8	seyn	sein	VAINF	sein	_	OC	2
9	,	,	$,	,	_	--	8
10	die	die	PRELS	d	nom|pl|*	SB	17
11	den	den	ART	d	acc|sg|masc	NK	12
12	Titer	Titer	NN	Titer	acc|sg|masc	OA	16
13	und	und	KON	und	_	CD	12
14	das	das	ART	d	acc|sg|neut	NK	15
15	Gewicht	Gewicht	NN	Gewicht	acc|sg|neut	CJ	13
16	bestimmen	bestimmen	VVINF	bestimmen	_	OC	17
17	sollen	sollen	VMFIN	sollen	pl|3|pres|ind	RC	6
18	,	,	$,	,	_	--	17
19	nach	nach	APPR	nach	_	MO	28
20	welchen	welchen	PRELS	welch	dat|pl|masc	NK	19
21	man	man	PIS	man	nom|sg|*	SB	28
22	Geld	Geld	NN	Geld	acc|sg|neut	OA	27
23	,	,	$,	,	_	--	22
24	Gold-	Gold	NN	Gold	dat|sg|neut	CJ	22
25	und	und	KON	und	_	CD	24
26	Silber-Barren	Silber-Barren	NN	Silber-Barren	dat|sg|neut	CJ	25
27	einwechseln	einwechseln	VVINF	einwechseln	_	OC	28
28	soll	soll	VMFIN	sollen	sg|3|pres|ind	RC	15
29	;	;	SENT	;	_	--	28

1	sie	sie	PPER	Sie	nom|sg|fem|3	SB	2
2	soll	soll	VMFIN	sollen	sg|3|pres|ind	--	0
3	daher	daher	ADV	daher	_	MO	2
4	jedesmal	jedes	PIAT	jed	acc|sg|neut	MO	24
5	wenn	wenn	KOUS	wenn	_	CP	24
6	sie	sie	PPER	Sie	nom|pl|*|3	SB	24
7	es	es	PPER	es	acc|sg|neut|3	OA	10
8	fuͤr	für	APPR	für	_	MO	10
9	dienlich	dienlich	ADJD	dienlich	pos	NK	8
10	erachten	erachten	VVINF	erachten	_	OC	11
11	wird	wird	VAFIN	werden	sg|3|pres|ind	OC	24
12	zur	zur	APPRART	zur	dat|sg|fem	MO	21
13	Probirung	Probierung	NN	Probierung	dat|sg|fem	NK	12
14	des	des	ART	d	gen|sg|masc	NK	15
15	Titers	Titers	NN	Titers	gen|sg|masc	AG	13
16	der	der	ART	d	gen|sg|fem	NK	18
17	fremden	fremden	ADJA	fremd	gen|pl|fem|pos	NK	18
18	Muͤnzen	Münzen	NN	Münze	gen|pl|fem	AG	15
19	die	die	ART	d	acc|sg|fem	NK	20
20	neu	neu	ADJD	neu	pos	MO	21
21	umgepraͤgt	umgeprägt	VVPP	umgeprägt	_	OC	22
22	worden	worden	VAPP	werden	_	OC	11
23	,	,	$,	,	_	--	22
24	schreiten	schreiten	VVFIN	schreiten	_	OC	2
25	,	,	$,	,	_	--	24
26	um	um	KOUI	um	_	CP	31
27	die	die	ART	d	acc|pl|fem	NK	29
28	verschiedenen	verschiedenen	ADJA	verschieden	acc|pl|fem|pos	NK	29
29	Abwechslungen	Abwechslungen	NN	Abwechslungen	acc|pl|fem	OA	31
30	zu	zu	PTKZU	zu	_	PM	31
31	bemerken	bemerken	VVINF	bemerken	_	MO	21
32	,	,	$,	,	_	--	31
33	den	den	PRELS	d	acc|sg|masc	OA	36
34	der	der	ART	d	nom|sg|masc	NK	35
35	Titer	Titer	NN	Titer	nom|sg|masc	SB	37
36	leiden	leiden	VVINF	leiden	_	OC	37
37	koͤnnte	könnte	VMFIN	können	sg|3|past|subj	RC	29
38	;	;	SENT	;	_	--	37

1	den	den	ART	d	acc|sg|masc	NK	2
2	Erfolg	Erfolg	NN	Erfolg	acc|sg|masc	OA	9
3	dieser	dieser	PDAT	dies	gen|pl|fem	NK	4
4	Proben	Proben	NN	Probe	gen|pl|fem	AG	2
5	soll	soll	VMFIN	sollen	sg|3|pres|ind	--	0
6	sie	sie	PPER	Sie	nom|sg|fem|3	SB	5
7	oͤffentlich	öffentlich	ADJD	öffentlich	pos	MO	8
8	bekannt	bekannt	ADJD	bekannt	pos	MO	9
9	machen	machen	VVINF	machen	_	OC	5
10	,	,	$,	,	_	--	9
11	damit	damit	KOUS	damit	_	CP	16
12	die	die	ART	d	nom|sg|fem	NK	13
13	Handelschaft	Handelschaft	NN	Handelschaft	nom|sg|fem	SB	16
14	davon	davon	PAV	davon	_	MO	16
15	Kenntniß	Kenntnis	NN	Kenntnis	nom|sg|fem	OA	16
16	habe	habe	VAFIN	haben	sg|3|pres|subj	MO	9
17	;	;	SENT	;	_	--	16

1	allein	allein	ADV	allein	_	MO	2
2	in	in	APPR	in	_	MO	5
3	keinem	keinem	PIAT	kein	dat|sg|masc	NK	4
4	Fall	Fall	NN	Fall	dat|sg|masc	NK	2
5	soll	soll	VMFIN	sollen	sg|3|pres|ind	--	0
6	sie	sie	PPER	Sie	nom|sg|fem|3	SB	5
7	die	die	ART	d	acc|pl|fem	NK	8
8	Verordnungen	Verordnungen	NN	Verordnung	acc|pl|fem	OA	12
9	der	der	ART	d	gen|pl|masc	NK	11
10	wirklichen	wirklichen	ADJA	wirklich	gen|sg|fem|pos	NK	11
11	Tarife	Tarife	NN	Tarif	gen|sg|fem	AG	8
12	aͤndern	ändern	VVINF	ändern	_	OC	5
13	,	,	$,	,	_	--	12
14	oder	oder	KON	oder	_	CD	12
15	neue	neue	NA	Neue	nom|pl|fem|pos	OA	17
16	bekannt	bekannt	ADJD	bekannt	pos	MO	17
17	machen	machen	VVINF	machen	_	CJ	14
18	,	,	$,	,	_	--	17
19	ohne	ohne	KOUI	ohne	_	CP	37
20	dazu	dazu	PAV	dazu	_	MO	34
21	durch	durch	APPR	durch	_	MO	34
22	ein	ein	ART	ein	acc|sg|neut	NK	23
23	Dekret	Dekret	NN	Dekret	acc|sg|neut	NK	21
24	des	des	ART	d	gen|sg|masc	NK	26
25	gesetzgebenden	gesetzgebenden	ADJA	gesetzgebenden	gen|sg|neut|pos	NK	26
26	Corps	Korps	NN	Korps	gen|sg|neut	AG	23
27	,	,	$,	,	_	--	26
28	welches	welches	PRELS	welch	nom|sg|neut	SB	31
29	vom	vom	APPRART	vom	dat|sg|masc	SBP	31
30	Koͤnige	Könige	NN	König	dat|sg|masc	NK	29
31	sanktionirt	sanktionirt	VVPP	sanktionirt	_	OC	32
32	worden	worden	VAPP	werden	_	OC	26
33	,	,	$,	,	_	--	32
34	berechtiget	berechtiget	ADJD	berechtiget	_	OC	35
35	worden	worden	VVPP	werden	_	OC	37
36	zu	zu	PTKZU	zu	_	PM	37
37	seyn	sein	VAINF	sein	_	MO	17
38	.	.	SENT	.	_	--	37

1	VII	VII	CARD	VII	nom|sg|*	--	0
2	.	.	SENT	.	_	--	1

1	Den	Den	ART	d	dat|pl|masc	NK	2
2	Wechslern	Wechslern	NN	Wechslern	dat|pl|masc	DA	19
3	soll	soll	VMFIN	sollen	sg|3|pres|ind	--	0
4	sie	sie	PPER	Sie	nom|sg|fem|3	SB	3
5	die	die	ART	d	acc|pl|*	NK	6
6	Tarifs	Tarifs	NN	Tarifs	acc|pl|masc	OA	19
7	und	und	KON	und	_	CD	6
8	Verfuͤgungen	Verfügungen	NN	Verfügungen	acc|pl|fem	CJ	7
9	der	der	ART	d	gen|sg|fem	NK	11
10	innern	inneren	ADJA	innere	gen|sg|fem|pos	NK	11
11	Verwaltung	Verwaltung	NN	Verwaltung	gen|sg|fem	AG	6
12	,	,	$,	,	_	--	11
13	die	die	PRELS	d	nom|pl|fem	SB	17
14	ihnen	ihnen	PPER	sie	dat|pl|masc|3	DA	19
15	noͤthig	nötig	ADJD	nötig	pos	PD	16
16	seyn	sein	VAINF	sein	_	OC	17
17	werden	werden	VAINF	werden	pl|3|pres|ind	RC	11
18	,	,	$,	,	_	--	17
19	zukommen	zukommen	VVINF	zukommen	_	OC	20
20	lassen	lassen	VVINF	lassen	_	OC	3
21	;	;	SENT	;	_	--	20

1	sie	sie	PPER	Sie	nom|sg|fem|3	SB	2
2	soll	soll	VMFIN	sollen	sg|3|pres|ind	--	0
3	uͤber	über	APPR	über	_	OP	26
4	die	die	ART	d	acc|pl|fem	NK	5
5	Schwierigkeiten	Schwierigkeiten	NN	Schwierigkeit	acc|pl|fem	NK	3
6	,	,	$,	,	_	--	5
7	die	die	PRELS	d	nom|pl|fem	SB	24
8	sich	sich	PRF	er|es|sie	acc|pl|3	OA	23
9	zwischen	zwischen	APPR	zwischen	_	MO	23
10	ihr	ihr	PPOSAT	ihr	dat|sg|fem|3	NK	9
11	und	und	KON	und	_	CD	10
12	den	den	ART	d	dat|pl|masc	NK	13
13	Muͤnz-Direktorn	Münz-Direktorn	NN	Münz-Direktorn	acc|sg|masc	CJ	11
14	,	,	$,	,	_	--	13
15	in	in	APPR	in	_	MO	24
16	Betreff	Betreff	NN	Betreff	dat|sg|masc	NK	15
17	der	der	ART	d	gen|sg|fem	NK	18
18	Einnahme	Einnahme	NN	Einnahme	gen|sg|fem	AG	16
19	des	des	ART	d	gen|sg|masc	NK	20
20	Ertrags	Ertrags	NN	Ertrags	gen|sg|masc	AG	18
21	der	der	ART	d	gen|sg|fem	NK	22
22	Auswechslung	Auswechslung	NN	Auswechslung	gen|sg|fem	AG	20
23	erheben	erheben	VVINF	erheben	_	OC	24
24	koͤnnten	könnten	VMFIN	können	pl|3|past|subj	RC	5
25	,	,	$,	,	_	--	24
26	sprechen	sprechen	VVINF	sprechen	_	OC	2
27	;	;	SENT	;	_	--	26

1	sie	sie	PPER	Sie	nom|sg|fem|3	SB	2
2	soll	soll	VMFIN	sollen	sg|3|pres|ind	--	0
3	sie	sie	PPER	Sie	nom|sg|fem|3	OA	4
4	absetzen	absetzen	VVINF	absetzen	_	OC	5
5	koͤnnen	können	VMINF	können	_	OC	2
6	,	,	$,	,	_	--	5
7	wenn	wenn	KOUS	wenn	_	CP	18
8	sie	sie	PPER	Sie	nom|pl|masc|3	SB	18
9	sich	sich	PRF	er|es|sie	acc|pl|3	OA	17
10	einer	einer	ART	ein	gen|sg|fem	NK	11
11	Untreue	Untreue	NN	Untreue	gen|sg|fem	OG	16
12	in	in	APPR	in	_	MNR	11
13	Ausuͤbung	Ausübung	NN	Ausübung	dat|sg|fem	NK	12
14	ihrer	ihrer	PPOSAT	ihr	gen|pl|fem	NK	15
15	Verrichtungen	Verrichtungen	NN	Verrichtung	gen|pl|fem	AG	13
16	schuldig	schuldig	ADJD	schuldig	pos	MO	17
17	machen	machen	VVINF	machen	_	OC	18
18	sollten	sollten	VMFIN	sollen	pl|3|past|subj	MO	5
19	.	.	SENT	.	_	--	18

1	VIII	VIII	CARD	VIII	_	--	0
2	.	.	SENT	.	_	--	1

1	Von	Von	APPR	von	_	PG	33
2	allen	allen	PIAT	all	dat|pl|fem	NK	3
3	Vergehungen	Vergehungen	NN	Vergehungen	dat|pl|fem	NK	1
4	,	,	$,	,	_	--	3
5	die	die	PRELS	d	nom|pl|masc	SB	27
6	die	die	ART	d	nom|pl|masc	NK	7
7	Arbeiter	Arbeiter	NN	Arbeiter	nom|pl|masc	RE	9
8	,	,	$,	,	_	--	7
9	welche	welche	PRELS	welch	nom|pl|masc	SB	12
10	sowohl	sowohl	KON	sowohl	_	CD	12
11	die	die	ART	d	nom|sg|fem	NK	12
12	Aufsicht	Aufsicht	NN	Aufsicht	nom|sg|fem	CJ	27
13	der	der	ART	d	gen|sg|fem	NK	14
14	Fabrikation	Fabrikation	NN	Fabrikation	gen|sg|fem	AG	12
15	des	des	ART	d	gen|sg|neut	NK	16
16	Geldes	Geldes	NN	Geld	gen|sg|neut	AG	14
17	,	,	$,	,	_	--	16
18	als	als	KOKOM	als	_	MO	27
19	auch	auch	ADV	auch	_	MO	21
20	der	der	ART	d	dat|sg|fem	NK	21
21	Arbeit	Arbeit	NN	Arbeit	gen|sg|fem	CJ	18
22	dieser	dieser	PDAT	dies	gen|sg|fem	NK	23
23	Fabrikation	Fabrikation	NN	Fabrikation	gen|sg|fem	AG	21
24	in	in	APPR	in	_	MNR	21
25	dem	dem	ART	d	dat|sg|neut	NK	26
26	Muͤnz-Hoͤfen	Münz-Höfen	NN	Münz-Höfen	dat|sg|neut	NK	24
27	haben	haben	VAFIN	haben	pl|3|pres|ind	RC	3
28	,	,	$,	,	_	--	27
29	soll	soll	VMFIN	sollen	sg|3|pres|ind	--	0
30	sie	sie	PPER	Sie	nom|sg|fem|3	SB	29
31	genaue	genaue	ADJA	genau	acc|pl|masc|pos	NK	32
32	Kenntniß	Kenntnis	NN	Kenntnis	acc|sg|neut	OA	33
33	einziehen	einziehen	VVINF	einziehen	_	OC	29
34	,	,	$,	,	_	--	33
35	doch	doch	ADV	doch	_	MO	44
36	nur	nur	ADV	nur	_	MO	37
37	in	in	APPR	in	_	MO	44
38	soferne	soferne	NE	soferne	dat|pl|neut|pos	NK	37
39	es	es	PPER	es	acc|sg|neut|3	OA	44
40	die	die	ART	d	acc|sg|fem	NK	41
41	Ausuͤbung	Ausübung	NN	Ausübung	acc|sg|fem	OA	44
42	ihrer	ihrer	PPOSAT	ihr	gen|pl|fem	NK	43
43	Verrichtungen	Verrichtungen	NN	Verrichtung	gen|pl|fem	AG	41
44	angehet	angehet	VVFIN	angehen	_	PAR	29
45	;	;	SENT	;	_	--	44

1	sie	sie	PPER	Sie	nom|sg|fem|3	SB	2
2	kann	kann	VMFIN	können	sg|3|pres|ind	--	0
3	sie	sie	PPER	Sie	acc|*|*|3	OA	14
4	in	in	APPR	in	_	MO	14
5	den	den	ART	d	dat|pl|masc	NK	6
6	Faͤllen	Fällen	NN	Fall	dat|pl|masc	NK	4
7	,	,	$,	,	_	--	6
8	die	die	PRELS	d	nom|pl|masc	SB	12
9	das	das	ART	d	acc|sg|neut	NK	10
10	Gesetz	Gesetz	NN	Gesetz	acc|sg|neut	OA	11
11	bestimmen	bestimmen	VVINF	bestimmen	_	OC	12
12	wird	wird	VAFIN	werden	sg|3|pres|ind	RC	6
13	,	,	$,	,	_	--	12
14	absetzen	absetzen	VVINF	absetzen	_	OC	2
15	;	;	SENT	;	_	--	14

1	wenn	wenn	KOUS	wenn	_	CP	16
2	aber	aber	ADV	aber	_	MO	16
3	Wiedererstattungen	Wiedererstattungen	NN	Wiedererstattungen	acc|pl|fem	OA	15
4	und	und	KON	und	_	CD	3
5	Geldbußen	Geldbußen	NN	Geldbuße	dat|pl|fem	CJ	4
6	,	,	$,	,	_	--	5
7	oder	oder	KON	oder	_	CD	3
8	eine	eine	ART	ein	nom|sg|fem	NK	9
9	Strafe	Strafe	NN	Strafe	nom|sg|fem	CJ	7
10	,	,	$,	,	_	--	9
11	und	und	KON	und	_	CD	3
12	keine	keine	PIAT	kein	acc|sg|fem	NK	14
13	blose	Blose	NN	Blose	acc|sg|fem|pos	NK	14
14	Absetzung	Absetzung	NN	Absetzung	acc|sg|fem	CJ	11
15	eintreten	eintreten	VVINF	eintreten	_	OC	16
16	sollten	sollten	VMFIN	sollen	pl|3|past|subj	RE	18
17	,	,	$,	,	_	--	16
18	so	so	ADV	so	_	MO	19
19	soll	soll	VMFIN	sollen	sg|3|pres|ind	--	0
20	sie	sie	PPER	Sie	nom|sg|fem|3	SB	19
21	dem	dem	PDS	d	dat|sg|neut	APP	14
22	,	,	$,	,	_	--	21
23	bey	bei	APPR	bei	_	MO	31
24	dem	dem	ART	d	dat|sg|neut	NK	25
25	Distrikts-Tribunal	Distrikts-Tribunal	NN	Distrikts-Tribunal	dat|sg|neut	NK	23
26	in	in	APPR	in	_	MO	31
27	dessen	dessen	PDAT	d	gen|sg|masc	AG	28
28	Bezirk	Bezirk	NN	Bezirk	dat|sg|masc	NK	26
29	der	der	ART	d	gen|sg|fem	NK	30
30	Muͤnz-Hof	Münz-Hof	NN	Münz-Hof	gen|sg|fem	AG	28
31	liegt	liegt	VVFIN	liegen	sg|3|pres|ind	RC	21
32	,	,	$,	,	_	--	31
33	angestellten	angestellten	ADJA	angestellt	dat|sg|fem|pos	NK	35
34	koͤniglichen	königlichen	ADJA	königlich	dat|sg|fem|pos	NK	35
35	Kommissar	Kommissar	NN	Kommissar	nom|sg|masc	APP	21
36	eine	eine	ART	ein	acc|sg|fem	NK	37
37	Abschrift	Abschrift	NN	Abschrift	acc|sg|fem	OA	45
38	des	des	ART	d	gen|sg|neut	NK	39
39	Proceß-Verbals	Proceß-Verbals	NN	Proceß-Verbals	gen|sg|neut	AG	37
40	der	der	ART	d	gen|sg|fem	NK	52
41	die	die	ART	d	nom|pl|fem	NK	42
42	Vergehungen	Vergehungen	NN	Vergehungen	nom|pl|fem	OA	43
43	ausweiset	ausweiset	VVFIN	ausweiset	sg|3|pres|ind	CJ	31
44	,	,	$,	,	_	--	43
45	uͤberreichen	überreichen	VVINF	überreichen	pl|3|pres|ind	OC	19
46	,	,	$,	,	_	--	45
47	und	und	KON	und	_	CD	43
48	das	das	PDS	d	acc|sg|neut	OA	60
49	daruͤber	darüber	PAV	darüber	_	OP	60
50	zu	zu	PTKZU	zu	_	PM	51
51	sprechende	sprechende	ADJA	sprechende	acc|sg|neut|pos	NK	52
52	Urtheil	Urteil	NN	Urteil	acc|sg|neut	OA	53
53	betreiben	betreiben	VVINF	betreiben	_	RE	49
54	,	,	$,	,	_	--	53
55	auch	auch	ADV	auch	_	MO	56
56	fuͤr	für	APPR	für	_	MO	60
57	dessen	dessen	PDAT	d	gen|sg|masc	AG	58
58	Erfuͤllung	Erfüllung	NN	Erfüllung	acc|sg|fem	NK	56
59	Sorge	Sorge	NN	Sorge	nom|sg|fem	OA	60
60	tragen	tragen	VVINF	tragen	_	CJ	47
61	.	.	SENT	.	_	--	60

1	IX	IX	CARD	IX	nom|sg|neut	--	0
2	.	.	SENT	.	_	--	1

1	Sie	Sie	PPER	Sie	nom|sg|fem|3	SB	2
2	soll	soll	VMFIN	sollen	sg|3|pres|ind	--	0
3	die	die	ART	d	nom|sg|fem	NK	4
4	Obsicht	Obsicht	NN	Obsicht	acc|sg|fem	OA	19
5	uͤber	über	APPR	über	_	MNR	4
6	die	die	ART	d	acc|sg|fem	NK	7
7	Fabrikation	Fabrikation	NN	Fabrikation	acc|sg|fem	NK	5
8	der	der	ART	d	gen|sg|fem	NK	12
9	zum	zum	APPRART	zum	dat|sg|neut	MO	11
10	Muͤnzpraͤgen	Münzprägen	NN	Münzprägen	dat|sg|neut	NK	9
11	noͤthigen	nötigen	ADJA	nötig	dat|sg|neut|pos	NK	12
12	Probzeichen	Probzeichen	NN	Probzeichen	dat|sg|neut	AG	7
13	auf	auf	APPR	auf	_	MO	19
14	Silber	Silber	NN	Silber	acc|pl|masc	NK	13
15	und	und	KON	und	_	CD	14
16	Gold	Gold	NN	Gold	nom|sg|neut	CJ	15
17	und	und	KON	und	_	CD	16
18	Formen	Formen	NN	Form	dat|pl|fem	CJ	17
19	haben	haben	VAINF	haben	_	OC	2
20	;	;	SENT	;	_	--	19

1	keine	keine	PIS	kein	nom|pl|fem	NK	8
2	sollen	sollen	VMFIN	sollen	pl|3|pres|ind	--	0
3	anders	anders	ADV	ander	_	MO	2
4	,	,	$,	,	_	--	3
5	als	als	KOKOM	als	_	CM	6
6	auf	auf	APPR	auf	_	CC	3
7	ihren	ihren	PPOSAT	ihr	acc|sg|masc	NK	8
8	Befehl	Befehl	NN	Befehl	acc|sg|masc	NK	6
9	und	und	KON	und	_	CD	6
10	in	in	APPR	in	_	CJ	9
11	Gemaͤßheit	Gemäßheit	NN	Gemäßheit	dat|sg|fem	NK	10
12	der	der	ART	d	gen|sg|fem	NK	13
13	Dekrete	Dekrete	NN	Dekrete	gen|pl|masc	AG	11
14	des	des	ART	d	gen|sg|masc	NK	16
15	gesetzgebenden	gesetzgebenden	ADJA	gesetzgebenden	gen|sg|masc|pos	NK	16
16	Corps	Korps	NN	Korps	gen|sg|masc	AG	13
17	,	,	$,	,	_	--	16
18	die	die	PRELS	d	nom|pl|masc	SB	25
19	der	der	ART	d	nom|sg|masc	NK	20
20	Koͤnig	König	NN	König	nom|sg|masc	SB	22
21	sanktionirt	sanktionirt	VVPP	sanktionirt	_	OC	22
22	hat	hat	VAFIN	haben	sg|3|pres|ind	RC	13
23	,	,	$,	,	_	--	22
24	verfertigt	verfertigt	VVPP	verfertigen	_	OC	25
25	werden	werden	VAINF	werden	_	RC	16
26	.	.	SENT	.	_	--	25

1	Sie	Sie	PPER	Sie	nom|sg|fem|3	SB	2
2	soll	soll	VMFIN	sollen	sg|3|pres|ind	--	0
3	einem	einem	ART	ein	dat|sg|masc	DA	22
4	ihrer	ihrer	PPOSAT	ihr	dat|sg|masc	NK	5
5	Glieder	Glieder	NN	Glied	dat|sg|masc	DA	8
6	den	den	ART	d	acc|sg|masc	NK	7
7	Befehl	Befehl	NN	Befehl	acc|sg|masc	OA	8
8	ertheilen	erteilen	VVINF	erteilen	_	OC	2
9	,	,	$,	,	_	--	8
10	bey	bei	APPR	bei	_	MO	24
11	der	der	ART	d	dat|sg|fem	NK	12
12	Uebergabe	Übergabe	NN	Übergabe	dat|sg|fem	NK	10
13	derselben	derselben	PDS	derselbe	_	MNR	12
14	,	,	$,	,	_	--	13
15	in	in	APPR	in	_	CJ	10
16	ihre	ihre	PPOSAT	ihr	acc|sg|fem	NK	17
17	Niederlage	Niederlage	NN	Niederlage	acc|sg|fem	NK	15
18	,	,	$,	,	_	--	17
19	durch	durch	APPR	durch	_	CJ	15
20	den	den	ART	d	acc|sg|masc	NK	21
21	General-Stempelschneider	General-Stempelschneider	NN	General-Stempelschneider	acc|sg|masc	NK	19
22	gegenwaͤrtig	gegenwärtig	ADJD	gegenwärtig	pos	PD	24
23	zu	zu	PTKZU	zu	_	PM	24
24	seyn	sein	VAINF	sein	_	OC	7
25	;	;	SENT	;	_	--	24

1	dieser	dieser	PDAT	dies	dat|sg|fem	NK	2
2	Commissar	Kommissar	nom|sg|masc	Kommissar	word	SB	9
3	soll	soll	VMFIN	sollen	sg|3|pres|ind	--	0
4	die	die	ART	d	acc|pl|masc	NK	7
5	daruͤber	darüber	PAV	darüber	_	OP	6
6	auszustellenden	auszustellenden	ADJA	auszustellenden	acc|pl|masc|pos	NK	7
7	Empfang-Scheine	Empfang-Scheine	NN	Empfang-Scheine	acc|pl|masc	OA	8
8	berichtigen	berichtigen	VVINF	berichtigen	_	OC	3
9	,	,	$,	,	_	--	8
10	und	und	KON	und	_	CD	8
11	sich	sich	PRF	er|es|sie	acc|sg|3	OA	32
12	der	der	ART	d	gen|sg|fem	NK	13
13	Ueberlieferung	Überlieferung	NN	Überlieferung	dat|sg|fem	NK	20
14	oder	oder	KON	oder	_	CD	13
15	Absendung	Absendung	NN	Absendung	dat|sg|fem	CJ	14
16	besagter	besagter	ADJA	besagt	gen|pl|fem|pos	NK	17
17	Probzeichen	Probzeichen	NN	Probzeichen	gen|pl|neut	AG	13
18	und	und	KON	und	_	CD	17
19	Formen	Formen	NN	Form	dat|pl|fem	CJ	18
20	wegen	wegen	APPO	wegen	_	MO	29
21	,	,	$,	,	_	--	20
22	an	an	APPR	an	_	MO	32
23	die	die	ART	d	acc|pl|fem	NK	24
24	Muͤnzen	Münzen	NN	Münze	acc|pl|fem	NK	22
25	,	,	$,	,	_	--	24
26	fuͤr	für	APPR	für	_	MO	30
27	welche	welche	PRELS	welch	acc|pl|fem	NK	26
28	sie	sie	PPER	Sie	nom|sg|fem|3	SB	30
29	bestimmt	bestimmt	VVPP	bestimmen	_	PD	30
30	sind	sind	VAFIN	sein	pl|3|pres|ind	RC	24
31	,	,	$,	,	_	--	30
32	versichern	versichern	VVINF	versichern	_	CJ	10
33	.	.	SENT	.	_	--	32

1	X	X	CARD	X	_	--	0
2	.	.	SENT	.	_	--	1

1	Die	Die	ART	d	nom|pl|masc	NK	7
2	in	in	APPR	in	_	MO	5
3	jeder	jeder	PIAT	jed	dat|sg|fem	NK	4
4	Muͤnze	Münze	NN	Münze	dat|sg|fem	NK	2
5	niederzusetzenden	niederzusetzenden	ADJA	niederzusetzenden	dat|pl|fem|pos	NK	7
6	koͤniglichen	königlichen	ADJA	königlich	gen|sg|fem|pos	NK	7
7	Commissaͤre	Commissäre	NN	Commissäre	dat|sg|fem	SB	9
8	,	,	$,	,	_	--	7
9	sollen	sollen	VMFIN	sollen	pl|3|pres|ind	--	0
10	gehalten	gehalten	VVPP	halten	_	OC	11
11	seyn	sein	VAINF	sein	_	OC	9
12	,	,	$,	,	_	--	11
13	der	der	ART	d	nom|sg|masc	NK	14
14	Commission	Commission	NN	Kommission	dat|sg|fem	CJ	9
15	von	von	APPR	von	_	MNR	14
16	der	der	ART	d	dat|sg|fem	NK	17
17	Erfuͤllung	Erfüllung	NN	Erfüllung	dat|sg|fem	NK	15
18	der	der	ART	d	gen|pl|fem	NK	19
19	Vorschriften	Vorschriften	NN	Vorschrift	gen|pl|fem	AG	17
20	,	,	$,	,	_	--	19
21	uͤber	über	APPR	über	_	MO	37
22	die	die	ART	d	acc|sg|fem	NK	23
23	Einnahme	Einnahme	NN	Einnahme	acc|sg|fem	NK	21
24	der	der	ART	d	gen|sg|fem	NK	28
25	zum	zum	APPRART	zum	dat|sg|neut	MO	27
26	Auswechslen	Auswechslen	NN	Auswechslen	dat|sg|neut	NK	25
27	uͤberbrachten	überbrachten	ADJA	überbrachten	gen|sg|fem|pos	NK	28
28	Gegenstaͤnde	Gegenstände	NN	Gegenstand	gen|pl|masc	AG	23
29	,	,	$,	,	_	--	28
30	die	die	ART	d	acc|sg|fem	NK	31
31	Fabrikation	Fabrikation	NN	Fabrikation	acc|sg|fem	OA	37
32	und	und	KON	und	_	CD	31
33	Ablieferung	Ablieferung	NN	Ablieferung	acc|sg|fem	CJ	32
34	des	des	ART	d	gen|sg|neut	NK	35
35	Geldes	Geldes	NN	Geld	gen|sg|neut	AG	31
36	Rechenschaft	Rechenschaft	NN	Rechenschaft	acc|sg|fem	OA	37
37	abzulegen	abzulegen	VVIZU	ablegen	_	OC	9
38	.	.	SENT	.	_	--	37

1	XI	XI	CARD	XI	_	NK	0
2	.	.	SENT	.	_	NK	1

1	Zweymal	Zweimal	ADV	zweimal	_	MO	5
2	des	des	ART	d	gen|sg|neut	NK	3
3	Jahres	Jahres	NN	Jahr	gen|sg|neut	AG	1
4	,	,	$,	,	_	--	3
5	soll	soll	VMFIN	sollen	sg|3|pres|ind	--	0
6	sie	sie	PPER	Sie	nom|sg|fem|3	SB	5
7	nach	nach	APPR	nach	_	MO	5
8	der	der	ART	d	dat|sg|fem	NK	12
9	sogleich	sogleich	ADV	sogleich	_	MO	10
10	hieunten	hieunten	ADJA	hieunten	dat|sg|fem|pos	NK	12
11	festzusetzenden	festzusetzenden	ADJA	festzusetzenden	dat|sg|fem|pos	NK	12
12	Art,	Art	NN	Art	dat|sg|fem	NK	7
13	den	den	ART	d	acc|sg|masc	NK	14
14	Titer	Titer	NN	Titer	acc|sg|masc	OA	22
15	des	des	ART	d	gen|sg|masc	NK	21
16	,	,	$,	,	_	--	15
17	in	in	APPR	in	_	MO	20
18	jedem	jedem	PIAT	jed	dat|sg|masc	NK	19
19	Muͤnz-Hofe	Münz-Hofe	NN	Münz-Hofe	dat|sg|masc	NK	17
20	gepraͤgten	geprägten	ADJA	geprägt	gen|sg|neut|pos	NK	21
21	Geldes	Geldes	NN	Geld	gen|sg|neut	AG	14
22	probiren	probieren	VVINF	probieren	_	OC	5
23	.	.	SENT	.	_	--	22

1	Diese	Diese	PDAT	dies	nom|sg|fem	NK	2
2	Probe	Probe	NN	Probe	acc|sg|fem	SB	3
