

1	Aus	Aus	APPR	aus	_	--	0
35	Nov.	November	NN	November	acc|sg|masc	CJ	31
36	an	an	PTKVZ	an	_	SVP	30
37	.	.	SENT	.	_	--	36

1	Wer	Wer	PWS	wer	nom|sg|masc	SB	10
2	aber	aber	ADV	aber	_	MO	10
3	2	2	CARD	@card@	_	NK	4
4	Ggr.	Goldgroschen	NN	Goldgroschen	nom|pl|masc	OA	10
5	vor	vor	APPR	vor	_	MO	10
6	dem	dem	ART	d	dat|sg|neut	NK	8
7	ersten	ersten	ADJA	erst	dat|sg|masc|pos	NK	8
8	December	Dezember	NN	December	dat|sg|masc	NK	5
9	voraus	voraus	PTKVZ	voraus	_	MO	10
10	giebt	gibt	VVFIN	geben	sg|3|pres|ind	RE	12
11	,	,	$,	,	_	--	10
12	der	der	PDS	d	dat|sg|fem	DA	13
13	erhaͤlt	erhält	VVFIN	erhalten	sg|3|pres|ind	--	0
14	den	den	ART	d	acc|sg|masc	NK	16
15	ganzen	ganzen	ADJA	ganz	acc|sg|masc|pos	NK	16
16	Monat	Monat	NN	Monat	acc|sg|masc	OA	13
17	December	Dezember	NN	December	acc|sg|masc	NK	16
18	hindurch	hindurch	ADV	hindurch	_	MO	13
19	alle	alle	PIAT	all	acc|pl|*	NK	20
20	Mittwoch	Mittwoch	NN	Mittwoch	dat|sg|masc	OA	13
21	und	und	KON	und	_	CD	20
22	Sonnabend	Sonnabend	NN	Sonnabend	dat|sg|masc	CJ	21
23	ein	ein	ART	ein	nom|sg|neut	NK	24
24	Blatt	Blatt	NN	Blatt	nom|sg|neut	SB	13
25	.	.	SENT	.	_	--	24

1	Und	Und	KON	und	_	JU	3
2	nachher	nachher	ADV	nachher	_	MO	3
3	kann	kann	VMFIN	können	sg|3|pres|ind	--	0
4	man	man	PIS	man	nom|sg|*	SB	3
5	6	6	CARD	@card@	_	NK	6
6	Ggr.	Goldgroschen	NN	Goldgroschen	acc|pl|masc	OA	8
7	vorher	vorher	ADV	vorher	_	MO	8
8	bezahlen	bezahlen	VVINF	bezahlen	_	OC	3
9	,	,	$,	,	_	--	8

1	so	so	ADV	so	_	MO	2
2	erhaͤlt	erhält	VVFIN	erhalten	sg|3|pres|ind	--	0
3	man	man	PIS	man	nom|sg|*	SB	2
4	das	das	ART	d	acc|sg|neut	NK	6
5	ganze	ganze	ADJA	ganz	acc|sg|neut|pos	NK	6
6	Viertel-Jahr	Viertel-Jahr	NN	Vierteljahr	acc|sg|neut	OA	2
7	hindurch	hindurch	ADV	hindurch	_	MNR	6
8	,	,	$,	,	_	--	7
9	von	von	APPR	von	_	MO	11
10	Neujahr	Neujahr	NN	Neujahr	dat|pl|masc	NK	9
11	bis	bis	KON	bis	_	MNR	6
12	Ostern	Ostern	NN	Ostern	dat|pl|masc	NK	11
13	,	,	$,	,	_	--	12
14	alle	alle	PIAT	all	acc|sg|fem	NK	15
15	Woche	Woche	NN	Woche	acc|sg|fem	CJ	6
16	zwey	zwei	CARD	zwei	_	NK	17
17	Stuͤck	Stück	NN	Stück	acc|sg|neut	NK	15
18	.	.	SENT	.	_	--	17

1	Jch	Ich	PPER	ich	nom|sg|*|1	SB	5
2	bitte	bitte	VVFIN	bitten	_	MO	4
3	nun	nun	ADV	nun	_	MO	4
4	alle	alle	PIAT	all	nom|pl|*	NK	1
5	lieben	lieben	ADJA	lieb	pl|3|pres|ind	--	0
6	Landleute	Landleute	NN	Landleute	nom|pl|*	SB	5
7	,	,	$,	,	_	--	6
8	auch	auch	ADV	auch	_	MO	11
9	die	die	ART	d	nom|pl|fem	NK	11
10	gnaͤdigen	gnädigen	ADJA	gnädig	nom|pl|masc|pos	NK	11
11	Herren	Herren	NN	Herr	nom|pl|masc	CJ	6
12	Edelleute	Edelleute	NN	Edelleute	nom|pl|*	NK	11
13	,	,	$,	,	_	--	12
14	die	die	ART	d	nom|pl|masc	NK	15
15	Herren	Herren	NN	Herr	nom|pl|masc	CJ	11
16	Amtleute	Amtleute	NN	Amtleute	nom|pl|*	NK	15
17	,	,	$,	,	_	--	16
18	Forstherren	vorstären	NN	Forstherren	pl|3|pres|ind	CJ	16
19	und	und	KON	und	_	CD	16
20	alle	alle	PIAT	all	nom|pl|neut	NK	21
21	Vornehmen	Vornehmen	NN	Vornehmen	nom|pl|neut	CJ	19
22	,	,	$,	,	_	--	21
23	die	die	PRELS	d	nom|pl|neut	SB	27
24	auf	auf	APPR	auf	_	MO	27
25	dem	dem	ART	d	dat|sg|neut	NK	26
26	Lande	Lande	NN	Land	dat|sg|neut	NK	24
27	wohnen	wohnen	VVFIN	wohnen	_	RC	21
28	,	,	$,	,	_	--	27
29	(	(	$(	(	_	--	28
30	die	die	ART	d	acc|pl|neut	NK	32
31	großen	großen	ADJA	groß	nom|pl|masc|pos	NK	32
32	Herren	Herren	NN	Herr	nom|pl|masc	OA	45
33	in	in	APPR	in	_	MNR	32
34	der	der	ART	d	dat|sg|fem	NK	35
35	Stadt	Stadt	NN	Stadt	dat|sg|fem	NK	33
36	wollen	wollen	VMFIN	wollen	pl|3|pres|ind	RC	45
37	es	es	PPER	es	nom|sg|neut|3	OA	40
38	ja	ja	ADV	ja	_	MO	36
39	auch	auch	ADV	auch	_	MO	36
40	thun	tun	VVINF	tun	_	OC	36
41	)	)	$)	)	_	--	40
42	diese	diese	PDAT	dies	acc|sg|fem	NK	43
43	Zeitung	Zeitung	NN	Zeitung	acc|sg|fem	OA	45
44	zu	zu	PTKZU	zu	_	PM	45
45	befoͤrdern	befördern	VVINF	befördern	_	OC	27
46	,	,	$,	,	_	--	45
47	wenn	wenn	KOUS	wenn	_	CP	50
48	sie	sie	PPER	Sie	nom|pl|masc|3	SB	50
49	finden	finden	VVINF	finden	_	OC	50
50	sollten	sollten	VMFIN	sollen	pl|3|past|subj	MO	45
51	,	,	$,	,	_	--	50
52	daß	daß	KOUS	daß	_	CP	55
53	sie	sie	PPER	Sie	nom|pl|masc|3	SB	55
54	gut	gut	ADJD	gut	pos	PD	55
55	ist	ist	VAFIN	sein	sg|3|pres|ind	OC	49
56	.	.	SENT	.	_	--	55

1	Zu	Zu	APPR	zu	_	MO	19
2	den	den	ART	d	dat|pl|masc	NK	4
3	geistlichen	geistlichen	ADJA	geistlich	dat|pl|masc|pos	NK	4
4	Herren	Herren	NN	Herr	dat|pl|masc	NK	1
5	auf	auf	APPR	auf	_	MNR	4
6	dem	dem	ART	d	dat|sg|neut	NK	7
7	Lande	Lande	NN	Land	dat|sg|neut	NK	5
8	habe	habe	VAFIN	haben	sg|1|pres|ind	--	0
9	ich	ich	PPER	ich	nom|sg|*|1	SB	8
10	ohnedem	ohnedem	ADV	ohnedem	_	OA	24
11	das	das	ART	d	acc|sg|neut	NK	13
12	gute	gute	ADJA	gut	acc|sg|neut|pos	NK	13
13	Zutrauen	Zutrauen	NN	Zutrauen	acc|sg|neut	OA	34
14	,	,	$,	,	_	--	13
15	sie	sie	PPER	Sie	nom|pl|*|3	SB	16
16	werden	werden	VAFIN	werden	pl|3|pres|ind	OC	13
17	dieß	dies	PDAT	dies	acc|sg|neut	OA	19
18	Unternehmen	Unternehmen	NN	Unternehmen	acc|pl|neut	SB	16
19	beguͤnstigen	begünstigen	VVINF	begünstigen	_	OC	16
20	,	,	$,	,	_	--	19
21	so	so	ADV	so	_	MO	22
22	bald	bald	ADV	bald	_	MO	34
23	sie	sie	PPER	Sie	acc|pl|fem|3	SB	25
24	wahrnehmen	wahrnehmen	VVINF	wahrnehmen	_	OC	25
25	sollten	sollten	VMFIN	sollen	pl|3|past|subj	RE	21
26	,	,	$,	,	_	--	25
27	daß	daß	KOUS	daß	_	CP	34
28	es	es	PPER	es	nom|sg|neut|3	SB	34
29	zum	zum	APPRART	zum	dat|sg|masc	MO	34
30	Nutzen	Nutzen	NN	Nutzen	dat|sg|masc	NK	29
31	unserer	unserer	PPOSAT	unser	gen|sg|fem	NK	33
32	lieben	lieben	ADJA	lieb	gen|sg|fem|pos	NK	33
33	Landleute	Landleute	NN	Landleute	gen|pl|*	AG	30
34	gereicht	gereicht	VVPP	reichen	_	OC	8
35	.	.	SENT	.	_	--	34

1	Auch	Auch	ADV	auch	_	MO	2
2	sollen	sollen	VMFIN	sollen	pl|3|pres|ind	--	0
3	mir	mir	PPER	ich	dat|sg|*|1	DA	6
4	Beytraͤge	Beiträge	NN	Beitrag	nom|pl|masc	SB	2
5	dazu	dazu	PAV	dazu	_	MO	6
6	willkommen	willkommen	ADJD	willkommen	pos	PD	7
7	seyn	sein	VAINF	sein	_	OC	2
8	,	,	$,	,	_	--	7
9	welche	welche	PRELS	welch	nom|pl|masc	MO	28
10	unter	unter	APPR	unter	_	MNR	4
11	der	der	ART	d	dat|sg|fem	NK	12
12	Addresse	Adresse	NN	Addresse	dat|sg|fem	NK	10
13	:	:	SENT	:	_	--	12
14	An	An	APPR	an	_	OP	28
15	das	das	ART	d	acc|sg|neut	NK	17
16	Fuͤrstl.	Fürstliche	ADJA	fürstlich	acc|sg|neut|pos	NK	17
17	Jntelligenz-Comtoir	Jntelligenz-Comtoir	NN	Intelligenz-Comtoir	acc|sg|neut	NK	14
18	in	in	APPR	in	_	MNR	17
19	Braunschweig	Braunschweig	NE	Braunschweig	dat|sg|neut	NK	18
20	,	,	$,	,	_	--	19
21	die	die	ART	d	nom|sg|fem	NK	22
22	Zeitung	Zeitung	NN	Zeitung	nom|sg|fem	SB	29
23	fuͤr	für	APPR	für	_	MNR	22
24	Landleute	Landleute	NN	Landleute	acc|pl|*	NK	23
25	betreffend	betreffend	ADJD	betreffend	pos	MO	28
26	,	,	$,	,	_	--	25
27	richtig	richtig	ADJD	richtig	pos	MO	28
28	eingehen	eingehen	VVINF	eingehen	_	OC	29
29	werden	werden	VAFIN	werden	pl|3|pres|ind	RE	5
30	.	.	SENT	.	_	--	29

1	Jch	Ich	PPER	ich	nom|sg|*|1	SB	2
2	habe	habe	VAFIN	haben	sg|1|pres|ind	--	0
3	einige	einige	PIAT	einig	acc|pl|neut	NK	4
4	Herren	Herren	NN	Herr	nom|pl|masc	OA	15
5	von	von	APPR	von	_	PG	4
6	meinen	meinen	PPOSAT	mein	dat|pl|*	NK	8
7	guten	guten	ADJA	gut	dat|pl|*|pos	NK	8
8	Bekannten	Bekannten	NN	Bekannte	dat|pl|*	NK	5
9	,	,	$,	,	_	--	8
10	im	im	APPRART	im	dat|sg|neut	MO	15
11	Lande	Lande	NN	Land	dat|sg|neut	NK	10
12	herum	herum	PTKVZ	herum	_	MO	15
13	,	,	$,	,	_	--	12
14	besonders	besonders	ADV	besonders	_	MO	15
15	gebeten	gebeten	VVPP	bitten	_	OC	2
16	,	,	$,	,	_	--	15
17	sie	sie	PPER	Sie	nom|pl|*|3	SB	18
18	moͤchten	möchten	VMFIN	mögen	pl|3|pres|ind	OC	15
19	mir	mir	PPER	ich	dat|sg|*|1	DA	22
20	den	den	ART	d	acc|sg|masc	NK	21
21	Gefallen	Gefallen	NN	Gefallen	acc|sg|masc	OA	22
22	thun	tun	VVINF	tun	_	OC	18
23	,	,	$,	,	_	--	22
24	und	und	KON	und	_	CD	18
25	ihren	ihren	PPOSAT	ihr	acc|sg|masc	NK	26
26	Nachbaren	Nachbaren	NN	Nachbar	dat|pl|masc	CJ	24
27	behuͤlflich	behilflich	ADJD	behilflich	pos	PD	28
28	seyn	sein	VAINF	sein	_	OC	18
29	und	und	KON	und	_	CD	28
30	Bescheid	Bescheid	NN	Bescheid	acc|sg|masc	OA	31
31	geben	geben	VVINF	geben	_	CJ	29
32	,	,	$,	,	_	--	31
33	wie	wie	KOUS	wie	_	MO	39
34	sie	sie	PPER	Sie	nom|pl|fem|3	SB	39
35	diese	diese	PDAT	dies	acc|sg|fem	NK	36
36	Zeitung	Zeitung	NN	Zeitung	nom|sg|fem	OA	39
37	am	am	PTKA	am	_	PM	38
38	besten	besten	ADJD	gut	sup	MO	39
39	kriegen	kriegen	VVFIN	kriegen	_	OC	31
40	.	.	SENT	.	_	--	39

1	Diese	Diese	PDAT	dies	nom|pl|fem	NK	2
2	Herren	Herren	NN	Herr	nom|pl|masc	SB	3
3	sind	sind	VAFIN	sein	pl|3|pres|ind	--	0
4	:	:	SENT	:	_	--	3
5	in	in	APPR	in	_	MO	3
6	Ahlen	Ahlen	NE	Ahle	dat|pl|fem	NK	5
7	die	die	ART	d	acc|pl|fem	NK	8
8	Herren	Herren	NN	Herr	nom|pl|masc	SB	3
9	P.	Pastoren	NN	Pastor	nom|pl|masc	NK	8
10	P.	P.	NN	Pastor	nom|sg|masc	PNC	11
11	Ruͤdemann	Rüdemann	NE	Rüdemann	nom|sg|masc	NK	9
12	,	,	$,	,	_	--	11
13	in	in	APPR	in	_	MNR	8
14	Alvesse	Alvesse	NE	Alvesse	dat|sg|neut	AG	15
15	H.	Herr	NN	Herr	nom|sg|masc	NK	13
16	P.	Pastor	NN	Pastor	nom|sg|masc	PNC	17
17	Clanditz	Clanditz	NE	Clanditz	nom|sg|masc	NK	15
18	,	,	$,	,	_	--	17
19	in	in	APPR	in	_	CJ	13
20	Aplenstedt	Aplenstedt	NE	Aplenstedt	dat|sg|masc	AG	21
21	H.	Herr	NN	Herr	nom|sg|masc	NK	19
22	P.	Pastor	NN	Pastor	nom|sg|masc	PNC	23
23	Swienekoͤper	Swieneköper	NE	Swieneköper	nom|sg|masc	NK	21
24	,	,	$,	,	_	--	23
25	in	in	APPR	in	_	CJ	19
26	Bahrdorf	Bahrdorf	NE	Bahrdorf	dat|sg|neut	AG	27
27	H.	Herr	NN	Herr	nom|sg|masc	NK	25
28	P.	Pastor	NN	Pastor	nom|sg|masc	NK	27
29	Giesecke	Giesecke	NE	Giesecke	nom|sg|masc	NK	27
30	,	,	$,	,	_	--	29
31	in	in	APPR	in	_	CJ	25
32	Barbecke	Barbecke	NE	Barbecke	dat|pl|masc|comp	NK	33
33	H.	Herr	NN	Herr	nom|sg|masc	NK	31
34	P.	Pastor	NN	Pastor	nom|sg|masc	PNC	35
35	Homeyer	Hohmaier	NE	Homeyer	nom|sg|masc	NK	33
36	,	,	$,	,	_	--	35
37	in	in	APPR	in	_	CJ	31
38	Berkling	Berkling	NE	Berkling	dat|sg|neut	AG	39
39	H.	Herr	NN	Herr	nom|sg|masc	NK	37
40	P.	Pastor	NN	Pastor	nom|sg|masc	PNC	41
41	Scholz	Scholz	NE	Scholz	dat|sg|masc	NK	39
42	,	,	$,	,	_	--	41
43	in	in	APPR	in	_	CJ	37
44	Blankenburg	Blankenburg	NE	Blankenburg	dat|sg|neut	AG	45
45	H.	Herr	NN	Herr	nom|sg|masc	NK	43
46	Cammerrath	Kamerad	NN	Kamerad	nom|sg|masc	PNC	48
47	von	von	APPR	von	_	PNC	48
48	Florencourt	Florencourt	NE	Florencourt	dat|sg|neut	NK	45
49	,	,	$,	,	_	--	48
50	in	in	APPR	in	_	CJ	43
51	Bornhausen	Bornhausen	NE	Bornhausen	dat|sg|neut	AG	52
52	H.	Herr	NN	Herr	nom|sg|masc	NK	50
53	P.	Pastor	NN	Pastor	nom|sg|masc	PNC	54
54	Duͤnnhaupt	Dünnhaupt	NE	Dünnhaupt	nom|sg|neut	NK	52
55	,	,	$,	,	_	--	54
56	in	in	APPR	in	_	CJ	50
57	Calvoͤrde	Calvörde	NE	Calvörde	dat|sg|neut	AG	58
58	H.	Herr	NN	Herr	nom|sg|masc	NK	56
59	P.	Pastor	NN	Pastor	nom|sg|masc	NK	58
60	Helmuth	Helmuth	NE	Helmuth	nom|sg|masc	NK	58
61	,	,	$,	,	_	--	60
62	in	in	APPR	in	_	MNR	64
63	Destedt	Destedt	NE	Destedt	dat|sg|neut	NK	62
64	H.	Herr	NN	Herr	nom|sg|masc	CJ	58
65	Amtmann	Amtmann	NN	Amtmann	nom|sg|masc	PNC	66
66	Eisenbeil	Eisenbeil	NE	Eisenbeil	nom|sg|masc	NK	64
67	und	und	KON	und	_	CD	64
68	H.	Herr	NN	Herr	nom|sg|masc	CJ	67
69	P.	Pastor	NN	Pastor	nom|sg|masc	NK	68
70	Wittekopf	Wittekopf	NE	Wittekopf	nom|sg|masc	NK	68
71	,	,	$,	,	_	--	70
72	in	in	APPR	in	_	CJ	56
73	Dettum	Dettum	NE	Dettum	dat|sg|neut	AG	74
74	H.	Herr	NN	Herr	nom|sg|masc	NK	72
75	P.	Pastor	NN	Pastor	nom|sg|masc	PNC	76
76	Braͤß	Brees	NE	Brees	nom|sg|masc	NK	74
77	,	,	$,	,	_	--	76
78	in	in	APPR	in	_	CJ	72
79	Eilum	Eillump	NE	Eilum	dat|sg|masc	AG	80
80	H.	Herr	NN	Herr	nom|sg|masc	NK	78
81	P.	Pastor	NN	Pastor	nom|sg|masc	PNC	82
82	Heckner	Heckner	NE	Heckner	nom|sg|masc	NK	80
83	,	,	$,	,	_	--	82
84	in	in	APPR	in	_	CJ	78
85	Erkerode	Erkerode	NE	Erkerode	nom|sg|masc|pos	NK	86
86	H.	Herr	NN	Herr	nom|sg|masc	NK	84
87	P.	Pastor	NN	Pastor	nom|sg|masc	NK	86
88	Vogler	Vogler	NE	Vogler	nom|sg|masc	NK	86
89	,	,	$,	,	_	--	88
90	in	in	APPR	in	_	MNR	92
91	Evessen	Evessen	NE	Evessen	dat|sg|neut	NK	90
92	H.	Herr	NN	Herr	nom|sg|masc	CJ	86
93	Amtmann	Amtmann	NN	Amtmann	nom|sg|masc	PNC	94
94	Gerken	Gerken	NE	Gerken	nom|sg|masc	NK	92
95	und	und	KON	und	_	CD	92
96	H.	Herr	NN	Herr	nom|sg|masc	CJ	95
97	P.	Pastor	NN	Pastor	nom|sg|masc	PNC	98
98	Proͤssel	Prössel	NE	Prössel	dat|sg|masc	NK	96
99	,	,	$,	,	_	--	98
100	in	in	APPR	in	_	CJ	84
101	Fuͤmmelse	Fümmelse	NE	Fümmelse	dat|pl|masc|comp	NK	102
102	H.	Herr	NN	Herr	nom|sg|masc	NK	100
103	P.	Pastor	NN	Pastor	nom|sg|masc	NK	102
104	Duͤnnhaupt	Dünnhaupt	NE	Dünnhaupt	nom|sg|neut	NK	102
105	,	,	$,	,	_	--	104
106	in	in	APPR	in	_	CJ	100
107	Gardessen	Gardessen	NE	Gardessen	dat|sg|neut	AG	108
108	H.	Herr	NN	Herr	nom|sg|masc	NK	106
109	P.	Pastor	NN	Pastor	nom|sg|masc	NK	108
110	Reiche	Reiche	NE	reichen	nom|sg|masc	NK	108
111	,	,	$,	,	_	--	110
112	in	in	APPR	in	_	CJ	106
113	Gitter	Gitter	NE	Gitter	dat|sg|fem|pos	NK	114
114	H.	Herr	NN	Herr	nom|sg|masc	NK	112
115	von	von	APPR	von	_	PG	114
116	Garßen	Garßen	NE	Garßen	dat|sg|neut	NK	115
117	,	,	$,	,	_	--	116
118	in	in	APPR	in	_	CJ	112
119	Helmstaͤdt	Helmstedt	NE	Helmstädt	dat|sg|neut	AG	120
120	H.	Herr	NN	Herr	nom|sg|masc	NK	118
121	Prof.	Professor	NN	Professor	nom|sg|masc	NK	120
122	Wiedeburg	Wiedeburg	NE	Wiedeburg	nom|sg|neut	NK	120
123	,	,	$,	,	_	--	122
124	in	in	APPR	in	_	CJ	118
125	Herrhausen	Herrhausen	NE	Herrhausen	dat|sg|neut	AG	126
126	H.	Herr	NN	Herr	nom|sg|masc	NK	124
127	P.	Pastor	NN	Pastor	nom|sg|masc	PNC	128
128	Lungershausen	Lungershausen	NE	Lungershausen	nom|sg|masc	NK	126
129	,	,	$,	,	_	--	128
130	in	in	APPR	in	_	CJ	124
131	Hoͤgum	Högum	NE	Högum	dat|sg|neut	AG	132
132	H.	Herr	NN	Herr	nom|sg|masc	NK	130
133	P.	Pastor	NN	Pastor	nom|sg|masc	NK	132
134	Hoͤllenbrecht	Höllenbrecht	NE	Höllenbrecht	nom|sg|neut	NK	132
135	,	,	$,	,	_	--	134
136	in	in	APPR	in	_	CJ	130
137	Holzminden	Holzminden	NE	Holzminden	dat|sg|neut	AG	138
138	H.	Herr	NN	Herr	nom|sg|masc	NK	136
139	Prior	Prior	NN	Prior	nom|sg|masc	PNC	140
140	Petersen	Petersen	NE	Petersen	dat|pl|masc	NK	138
141	,	,	$,	,	_	--	140
142	in	in	APPR	in	_	CJ	136
143	Koͤnigslutter	Königslutter	NE	Königslutter	dat|sg|fem|pos	NK	144
144	H.	Herr	NN	Herr	nom|sg|masc	NK	142
145	P.	Pastor	NN	Pastor	nom|sg|masc	NK	144
146	Wolf	Wolf	NE	Wolf	nom|sg|masc	NK	145
147	,	,	$,	,	_	--	146
148	in	in	APPR	in	_	CJ	142
149	Kremling	Kremling	NE	Kremling	dat|sg|neut	AG	150
150	H.	Herr	NN	Herr	nom|sg|masc	NK	148
151	P.	Pastor	NN	Pastor	nom|sg|masc	PNC	152
152	Kortuͤm	Kortüm	NE	Kortüm	dat|sg|masc	NK	150
153	,	,	$,	,	_	--	152
154	in	in	APPR	in	_	CJ	148
155	Lauingen	Lauingen	NE	Lauingen	dat|sg|neut	AG	156
156	H.	Herr	NN	Herr	nom|sg|masc	NK	154
157	P.	Pastor	NN	Pastor	nom|sg|masc	PNC	158
158	Vogel	Vogel	NE	Vogel	nom|sg|masc	NK	156
159	,	,	$,	,	_	--	158
160	in	in	APPR	in	_	CJ	154
161	Leinde	Leinde	NE	Leinde	dat|sg|neut	AG	162
162	H.	Herr	NN	Herr	nom|sg|masc	NK	160
163	P.	Pastor	NN	Pastor	nom|sg|masc	PNC	164
164	Bodenburg	Bodenburg	NE	Bodenburg	nom|sg|masc	NK	162
165	,	,	$,	,	_	--	164
166	in	in	APPR	in	_	CJ	160
167	Lesse	Lesse	NE	Lesse	dat|sg|neut	AG	168
168	H.	Herr	NN	Herr	nom|sg|masc	NK	166
169	P.	Pastor	NN	Pastor	nom|sg|masc	PNC	170
170	Baumgarten	Baumgarten	NE	Baumgarten	nom|sg|masc	NK	168
171	,	,	$,	,	_	--	170
172	in	in	APPR	in	_	CJ	166
173	Mehrdorf	Mehrdorf	NE	Mehrdorf	dat|sg|neut	AG	174
174	H.	Herr	NN	Herr	nom|sg|masc	NK	172
175	P.	Pastor	NN	Pastor	nom|sg|masc	NK	174
176	Kaͤufer	Käufer	NE	Käufer	acc|pl|masc	NK	174
177	,	,	$,	,	_	--	176
178	in	in	APPR	in	_	CJ	172
179	Mascherode	Mascherode	NE	Mascherode	dat|sg|masc	AG	180
180	H.	Herr	NN	Herr	nom|sg|masc	NK	178
181	P.	Pastor	NN	Pastor	nom|sg|masc	NK	180
182	Hartmann	Hartmann	NE	Hartmann	nom|sg|masc	NK	180
183	,	,	$,	,	_	--	182
184	in	in	APPR	in	_	CJ	178
185	Oelsburg	Oelsburg	NE	Oelsburg	dat|sg|neut	AG	186
186	H.	Herr	NN	Herr	nom|sg|masc	NK	184
187	P.	Pastor	NN	Pastor	nom|sg|masc	PNC	188
188	Samtleben	Samtleben	NE	Samtleben	nom|sg|neut	NK	186
189	,	,	$,	,	_	--	188
190	in	in	APPR	in	_	CJ	184
191	Remlingen	Remlingen	NE	Remlingen	dat|sg|neut	AG	192
192	H.	Herr	NN	Herr	nom|sg|masc	NK	190
193	P.	Pastor	NN	Pastor	nom|sg|masc	PNC	194
194	Roͤver	Roever	NE	Röver	nom|sg|masc	NK	192
195	,	,	$,	,	_	--	194
196	in	in	APPR	in	_	CJ	190
197	Salzdahlen	Salzdahlen	NE	Salzdahlen	dat|pl|fem	NK	196
198	H.	Herr	NN	Herr	nom|sg|masc	NK	197
199	Rath	Rat	NN	Rat	nom|sg|masc	PNC	200
200	Campe	Campe	NE	Campe	nom|sg|masc	NK	198
201	,	,	$,	,	_	--	200
202	H.	Herr	NN	Herr	nom|sg|masc	CJ	198
203	Probst	Probst	NE	Probst	nom|sg|masc	NK	202
204	und	und	KON	und	_	CD	202
205	H.	Herr	NN	Herr	nom|sg|masc	CJ	204
206	P.	Pastor	NN	Pastor	nom|sg|masc	NK	205
207	Heise	Heise	NE	Heise	nom|sg|masc	NK	198
208	,	,	$,	,	_	--	207
209	in	in	APPR	in	_	CJ	196
210	Schoͤningen	Schöningen	NE	Schöningen	dat|sg|neut	NK	209
211	H.	Herr	NN	Herr	nom|sg|masc	VO	210
212	Mag	Magister	NN	Magister	nom|sg|masc	NK	211
213	.	.	SENT	.	_	--	212
214	Schier	Schier	NE	Schier	pos	CJ	210
215	und	und	KON	und	_	CD	214
216	H.	Herr	NN	Herr	nom|sg|masc	CJ	215
217	P.	Pastor	NN	Pastor	nom|sg|masc	PNC	218
218	Bernstorf	Bernstorf	NE	Bernstorf	nom|sg|masc	NK	216
219	,	,	$,	,	_	--	218
220	in	in	APPR	in	_	CJ	209
221	Sesen	Sesen	NE	Sesen	dat|sg|neut	AG	222
222	H.	Herr	NN	Herr	nom|sg|masc	NK	220
223	Probst	Probst	NE	Probst	nom|sg|masc	PNC	224
224	Kluͤgel	Klügel	NE	Klügel	nom|sg|masc	NK	222
225	,	,	$,	,	_	--	224
226	in	in	APPR	in	_	CJ	220
227	Sickte	Sickte	NE	Sickte	dat|pl|masc|pos	NK	7
228	H.	Herr	NN	Herr	nom|sg|masc	NK	226
229	P.	Pastor	NN	Pastor	nom|sg|masc	NK	228
230	Riemeyer	Riemeier	NE	Riemeyer	nom|sg|masc	NK	229
231	,	,	$,	,	_	--	230
232	in	in	APPR	in	_	MO	237
233	Kl.	Kl.	NE	Klein	nom|sg|masc	PNC	234
234	Stoͤckheim	Stöckheim	NE	Stöckheim	dat|sg|masc	NK	232
235	H.	Herr	NN	Herr	nom|sg|masc	SB	237
236	P.	Pastor	NN	Pastor	nom|sg|masc	NK	235
237	Hienstedt	hinsteht	VVFIN	hinsteht	sg|3|pres|ind	RC	228
238	,	,	$,	,	_	--	237
239	in	in	APPR	in	_	CJ	226
240	Suͤplingen	Süplingen	NE	Süplingen	dat|sg|neut	NK	239
241	H.	Herr	NN	Herr	nom|sg|masc	VO	240
242	P.	Pastor	NN	Pastor	nom|sg|masc	NK	241
243	Schulze	Schulze	NE	Schulze	nom|sg|*	NK	241
244	,	,	$,	,	_	--	243
245	in	in	APPR	in	_	CJ	239
246	Suͤplingenburg	Süplingenburg	NE	Süplingenburg	dat|sg|neut	AG	247
247	H.	Herr	NN	Herr	nom|sg|masc	NK	245
248	P.	Pastor	NN	Pastor	nom|sg|masc	NK	247
249	Seidel	Seidel	NE	Seidel	nom|sg|masc	NK	247
250	,	,	$,	,	_	--	249
251	in	in	APPR	in	_	CJ	245
252	Gr.	Groß	NE	Groß	*|*|*	PNC	253
253	Vahlberg	Fahlberg	NE	Vahlberg	dat|sg|neut	NK	251
254	H.	Herr	NN	Herr	nom|sg|masc	VO	253
255	P.	Pastor	NN	Pastor	nom|sg|masc	NK	254
256	Heckel	Haeccel	NE	Heckel	nom|sg|masc	NK	255
257	u.	und	KON	und	_	CD	255
258	H.	Herr	NN	Herr	nom|sg|masc	CJ	257
259	Oekonom	Ökonom	NE	Oekonom	nom|sg|masc	PNC	260
260	Krause	Krause	NE	Krause	nom|sg|fem	NK	258
261	,	,	$,	,	_	--	260
262	in	in	APPR	in	_	MNR	264
263	Veldheim	Veldheim	NE	Veldheim	dat|sg|neut	NK	262
264	H.	Herr	NN	Herr	nom|sg|masc	CJ	258
265	P.	Pastor	NN	Pastor	nom|sg|masc	PNC	266
266	Hille	Hille	NE	Hille	nom|sg|fem	NK	264
267	,	,	$,	,	_	--	266
268	in	in	APPR	in	_	MNR	270
269	Volkersheim	Volkersheim	NE	Volkersheim	dat|sg|neut	NK	268
270	H.	Herr	NN	Herr	nom|sg|masc	CJ	264
271	P.	Pastor	NN	Pastor	nom|sg|masc	PNC	272
272	Bosse	Bosse	NE	Boß	nom|sg|masc	NK	270
